iteration,nfev,energy
232,700,-1.1450071932028525
233,703,-1.1450735058241692
234,706,-1.1450728133194974
235,709,-1.1450763508416348
236,712,-1.1451111419908846
237,715,-1.1450972900604923
238,718,-1.1451349357175267
239,721,-1.1451641451256696
240,724,-1.145176939303224
241,727,-1.1451735879114833
242,730,-1.145173989010269
243,733,-1.1452062926118969
244,736,-1.1451997793404851
245,739,-1.145167986526542
246,742,-1.1450684761253653
247,745,-1.1452018049858936
248,748,-1.145218197244668
249,751,-1.145222510204673
250,754,-1.1452282433597198
251,757,-1.145229620989982
252,760,-1.1452267854120832
253,763,-1.145149941489595
254,766,-1.1452781788257902
255,769,-1.145276463411018
256,772,-1.1452858824571213
257,775,-1.1452821088038392
258,778,-1.1452834974974337
259,781,-1.1453017400150296
260,784,-1.1452984449367896
261,787,-1.1453033766787053
262,790,-1.1453062860152268
263,793,-1.1452848581335646
264,796,-1.1453060427698418
265,799,-1.145304467939503
266,802,-1.1452942743712347
267,805,-1.145315221678599
268,808,-1.1453034127569341
269,811,-1.1453105490646025
270,814,-1.1453016203749007
271,817,-1.1453156873608084
272,820,-1.1453199139446208
273,823,-1.145324042043995
274,826,-1.1453416370985445
275,829,-1.1453382698145327
276,832,-1.1453484328009824
277,835,-1.145340880443468
278,838,-1.1453680666409458
279,841,-1.1453786031199131
280,844,-1.1453808414138786
281,847,-1.1453841847512476
282,850,-1.1453734070293093
283,853,-1.1453774022720506
284,856,-1.1453925501450182
285,859,-1.1453954815463654
286,862,-1.1453756053368866
287,865,-1.145379879479957
288,868,-1.145397986362573
289,871,-1.1453846584975305
290,874,-1.1453992987578832
291,877,-1.1453783718487323
292,880,-1.145409356073255
293,883,-1.1454299966616523
294,886,-1.1454181168785076
295,889,-1.1454251638691442
296,892,-1.1454330331250941
297,895,-1.1454402977624327
298,898,-1.1454398551893958
299,901,-1.1454406634965533
300,904,-1.1454513206803822
301,907,-1.1454119777355676
302,910,-1.1454515838052939
303,913,-1.1454523645742434
304,916,-1.145464192231858
305,919,-1.1454726764298357
306,922,-1.1454339946609486
307,925,-1.1454882718220862
308,928,-1.1454896597805138
309,931,-1.1454680160210151
310,934,-1.1454881398601569
311,937,-1.1454915134841588
312,940,-1.1454956946500852
313,943,-1.1454964967349013
314,946,-1.1454898896618757
315,949,-1.1455126996185745
316,952,-1.1455109647096358
317,955,-1.1455150558000822
318,958,-1.1455196760318969
319,961,-1.1455167729333964
320,964,-1.1455335709022616
321,967,-1.1455533304974528
322,970,-1.145564661035058
323,973,-1.1455772931018422
324,976,-1.1455774687873184
325,979,-1.1455932936770532
326,982,-1.1455936464180045
327,985,-1.1455860065260473
328,988,-1.1455939305678133
329,991,-1.1455941502751998
330,994,-1.1456062755870144
331,997,-1.1455916050871704
332,1000,-1.1456055438253823
333,1003,-1.14560260205402
334,1006,-1.1455805929571234
335,1009,-1.145612914176543
336,1012,-1.145616323740568
337,1015,-1.1456172415560788
338,1018,-1.145594240652611
339,1021,-1.1455833546037946
340,1024,-1.1455772330392848
341,1027,-1.1456147726709052
342,1030,-1.1456149947739074
343,1033,-1.1456454752112626
344,1036,-1.1456477236579077
345,1039,-1.1456505046529437
346,1042,-1.1456365978169956
347,1045,-1.1456346697357316
348,1048,-1.1456504197172075
349,1051,-1.1456464276267158
350,1054,-1.1456463513420485
351,1057,-1.1456456770080803
352,1060,-1.1456510586520503
353,1063,-1.1456476139603855
354,1066,-1.145650120494584
355,1069,-1.1456514467604828
356,1072,-1.1456506233226802
357,1075,-1.1456432746249794
358,1078,-1.1456553468029416
359,1081,-1.1456558214251353
360,1084,-1.1456489255106626
361,1087,-1.1456598121303174
362,1090,-1.1456723787588246
363,1093,-1.1456733948029203
364,1096,-1.1456571600391947
365,1099,-1.145674280323649
366,1102,-1.1456748924247506
367,1105,-1.145686112158729
368,1108,-1.1456792536801685
369,1111,-1.1456908171858207
370,1114,-1.1456806315775592
371,1117,-1.1456817728254718
372,1120,-1.1456901986389718
373,1123,-1.1456666409432228
374,1126,-1.1456943661718793
375,1129,-1.1456841539466556
376,1132,-1.1456882252414895
377,1135,-1.1456805829021381
378,1138,-1.145688889021479
379,1141,-1.1456758624920391
380,1144,-1.1457011929332181
381,1147,-1.1456614149316797
382,1150,-1.1456861839028218
383,1153,-1.1457083994811472
384,1156,-1.1456942004831232
385,1159,-1.1457039092029935
386,1162,-1.145702063816881
387,1165,-1.1457178571491742
388,1168,-1.145726084675867
389,1171,-1.1457378459199388
390,1174,-1.1457367558737672
391,1177,-1.1457386116081196
392,1180,-1.1457387791228701
393,1183,-1.1457098400742627
394,1186,-1.14573711335202
395,1189,-1.145737871928766
396,1192,-1.1457422878340071
397,1195,-1.1457386721731846
398,1198,-1.1457492692489974
399,1201,-1.1457590046188413
400,1204,-1.1457692540768525
401,1207,-1.1457725892783774
402,1210,-1.1457731720196236
403,1213,-1.145776654888701
404,1216,-1.1457830191152498
405,1219,-1.1457839302435042
406,1222,-1.1457772066782308
407,1225,-1.1457812483086611
408,1228,-1.1457747380902785
409,1231,-1.1457737685810894
410,1234,-1.1457987204931146
411,1237,-1.1457988646074502
412,1240,-1.145800797920697
413,1243,-1.145802259891922
414,1246,-1.1458004619423747
415,1249,-1.1457994767102082
416,1252,-1.145801988205813
417,1255,-1.14576307531395
418,1258,-1.145802369494111
419,1261,-1.1458107796499426
420,1264,-1.1457769464095144
421,1267,-1.1458114786619777
422,1270,-1.1458120938676655
423,1273,-1.1458125040189562
424,1276,-1.1458129548550708
425,1279,-1.1458050014062864
426,1282,-1.1458064556738488
427,1285,-1.1458134302797283
428,1288,-1.145814117167745
429,1291,-1.1458132193830173
430,1294,-1.1458121385967355
431,1297,-1.1458176219407898
432,1300,-1.1458300654679965
433,1303,-1.1458381193667215
434,1306,-1.145833273812723
435,1309,-1.1458445060026716
436,1312,-1.1458087696506396
437,1315,-1.1458371547208552
438,1318,-1.145844719591687
439,1321,-1.1458432110329584
440,1324,-1.1458374834771072
441,1327,-1.1458434180231505
442,1330,-1.1458333169735369
443,1333,-1.1458418849237912
444,1336,-1.145828750103086
445,1339,-1.1458455499666766
446,1342,-1.1458557930948492
447,1345,-1.1458571559958468
448,1348,-1.1458571591708462
449,1351,-1.1458583699630172
450,1354,-1.145863494287277
451,1357,-1.1458662974888987
452,1360,-1.1458796470225705
453,1363,-1.1458788805017324
454,1366,-1.1458848231881713
455,1369,-1.1458836960406806
456,1372,-1.145875584302221
457,1375,-1.1458843668187064
458,1378,-1.145884417144765
459,1381,-1.1458994282155626
460,1384,-1.1459002050630787
461,1387,-1.1459061486030102
462,1390,-1.1459039434758675
463,1393,-1.1459008559229897
464,1396,-1.1459104719476363
465,1399,-1.1459105470789661
466,1402,-1.1459105850640552
