iter,nfev,E
 228,  432,-1.149659038007
 229,  434,-1.149694482056
 230,  436,-1.149712987183
 231,  437,-1.149768705986
 232,  438,-1.149828928192
 233,  440,-1.149816116470
 234,  442,-1.149809472812
 235,  444,-1.149823967988
 236,  446,-1.149832996326
 237,  447,-1.149862512741
 238,  449,-1.149884835987
 239,  450,-1.149900143056
 240,  452,-1.149882064578
 241,  453,-1.149923821124
 242,  455,-1.149888901531
 243,  456,-1.149923940710
 244,  458,-1.149911138875
 245,  460,-1.149910712297
 246,  461,-1.149946100923
 247,  463,-1.149967129720
 248,  465,-1.149927631315
 249,  466,-1.149977609771
 250,  467,-1.150015489406
 251,  469,-1.149986661304
 252,  471,-1.150026615768
 253,  473,-1.150007700949
 254,  474,-1.150057764225
 255,  476,-1.150029215251
 256,  477,-1.150081958047
 257,  478,-1.150098071179
 258,  480,-1.150091575391
 259,  481,-1.150154020520
 260,  483,-1.150121532288
 261,  485,-1.150156547399
 262,  487,-1.150168322135
 263,  489,-1.150141038798
 264,  491,-1.150138682268
 265,  493,-1.150139551770
 266,  495,-1.150136135271
 267,  496,-1.150202852770
 268,  498,-1.150180323193
 269,  499,-1.150225307221
 270,  501,-1.150216822159
 271,  503,-1.150216511540
 272,  504,-1.150239683981
 273,  505,-1.150270382161
 274,  507,-1.150260509719
 275,  508,-1.150280667159
 276,  510,-1.150272837287
 277,  511,-1.150290103357
 278,  513,-1.150307067637
 279,  515,-1.150368350579
 280,  517,-1.150388993296
 281,  519,-1.150389179968
 282,  521,-1.150383858418
 283,  523,-1.150378024464
 284,  524,-1.150394222398
 285,  526,-1.150387390186
 286,  528,-1.150381669583
 287,  530,-1.150375373312
 288,  531,-1.150409701889
 289,  533,-1.150348231928
 290,  535,-1.150386536270
 291,  536,-1.150438842937
 292,  538,-1.150396301841
 293,  540,-1.150400221939
 294,  541,-1.150456085849
 295,  543,-1.150474199115
 296,  544,-1.150489015790
 297,  546,-1.150479698059
 298,  548,-1.150485299733
 299,  549,-1.150489623900
 300,  550,-1.150490468097
 301,  552,-1.150473143709
 302,  553,-1.150584308891
 303,  555,-1.150555242005
 304,  556,-1.150587389100
 305,  558,-1.150600413847
 306,  559,-1.150640377552
 307,  561,-1.150636682538
 308,  562,-1.150667940930
 309,  564,-1.150671755955
 310,  565,-1.150685098335
 311,  567,-1.150672646584
 312,  568,-1.150706411736
 313,  570,-1.150711624482
 314,  572,-1.150711582149
 315,  574,-1.150698352457
 316,  575,-1.150723565132
 317,  577,-1.150688455900
 318,  579,-1.150724680072
 319,  581,-1.150714575098
 320,  583,-1.150729366408
 321,  585,-1.150742224649
 322,  587,-1.150750827354
 323,  589,-1.150756155219
 324,  591,-1.150738802331
 325,  593,-1.150759600704
 326,  595,-1.150738074570
 327,  597,-1.150771390979
 328,  599,-1.150757657603
 329,  601,-1.150764027250
 330,  603,-1.150776006506
 331,  605,-1.150776243499
 332,  607,-1.150737567138
 333,  608,-1.150799388751
 334,  610,-1.150809523651
 335,  611,-1.150812376033
 336,  613,-1.150818453511
 337,  614,-1.150819687126
 338,  616,-1.150840373331
 339,  618,-1.150827688729
 340,  620,-1.150842147097
 341,  622,-1.150801615914
 342,  624,-1.150860799422
 343,  625,-1.150867404116
 344,  627,-1.150874487675
 345,  629,-1.150862205119
 346,  631,-1.150850590659
 347,  633,-1.150838376644
 348,  635,-1.150857902681
 349,  637,-1.150886804647
 350,  639,-1.150882701994
 351,  640,-1.150889530274
 352,  642,-1.150890783618
 353,  644,-1.150881363326
 354,  646,-1.150881235350
 355,  648,-1.150872310704
 356,  650,-1.150881123066
 357,  652,-1.150898367590
 358,  654,-1.150902115763
 359,  656,-1.150895165668
 360,  658,-1.150902099367
 361,  660,-1.150914819482
 362,  661,-1.150918687943
 363,  663,-1.150910256515
 364,  665,-1.150918945800
 365,  667,-1.150882282483
 366,  669,-1.150915830399
 367,  670,-1.150932706447
 368,  671,-1.150946446708
 369,  673,-1.150942823818
 370,  675,-1.150952262563
 371,  677,-1.150958326097
 372,  679,-1.150921003797
 373,  681,-1.150921036239
 374,  683,-1.150933169419
 375,  684,-1.150982306653
 376,  686,-1.150987480756
 377,  688,-1.150983818243
 378,  689,-1.150999803450
 379,  691,-1.151007867952
 380,  693,-1.150991119962
 381,  694,-1.151009253913
 382,  696,-1.150990401329
 383,  698,-1.150994165321
 384,  699,-1.151017713666
 385,  701,-1.150972884824
 386,  703,-1.151016301186
 387,  705,-1.151006371945
 388,  706,-1.151020151556
 389,  708,-1.151029261551
 390,  709,-1.151043557034
 391,  711,-1.151006557844
 392,  712,-1.151071274190
 393,  713,-1.151092847791
 394,  715,-1.151099098932
 395,  717,-1.151113105629
 396,  719,-1.151109431301
 397,  721,-1.151103794273
 398,  723,-1.151096926614
 399,  725,-1.151091614005
 400,  727,-1.151109833156
 401,  728,-1.151132396193
 402,  730,-1.151142614435
 403,  732,-1.151126273436
 404,  734,-1.151145703327
 405,  736,-1.151115629473
 406,  738,-1.151121171635
 407,  739,-1.151152482749
 408,  741,-1.151144205717
 409,  743,-1.151153894490
 410,  745,-1.151155176454
 411,  747,-1.151152402010
 412,  749,-1.151152003516
 413,  751,-1.151153091381
 414,  753,-1.151157353589
 415,  755,-1.151147911386
 416,  757,-1.151143695029
 417,  759,-1.151167427470
 418,  761,-1.151179061608
 419,  763,-1.151173140157
 420,  765,-1.151166414993
 421,  767,-1.151148429830
 422,  769,-1.151145524934
 423,  771,-1.151181228927
 424,  773,-1.151186402406
 425,  775,-1.151190378824
 426,  777,-1.151189222036
 427,  779,-1.151172997130
 428,  781,-1.151176691796
 429,  783,-1.151190293875
 430,  785,-1.151187985377
 431,  787,-1.151168662341
 432,  788,-1.151163036308
 433,  790,-1.151189512501
 434,  792,-1.151191020202
 435,  793,-1.151191696884
 436,  795,-1.151190060928
 437,  796,-1.151193610909
 438,  797,-1.151194318908
 439,  798,-1.151196479049
 440,  799,-1.151198748950
 441,  800,-1.151199750626
 442,  802,-1.151200390122
 443,  804,-1.151199434967
 444,  806,-1.151199943712
 445,  807,-1.151202671878
 446,  809,-1.151203052628
 447,  811,-1.151203508067
 448,  813,-1.151204178554
 449,  814,-1.151205544008
 450,  816,-1.151206078601
 451,  817,-1.151207831830
 452,  819,-1.151208059419
 453,  820,-1.151208711127
 454,  821,-1.151209200401
 455,  822,-1.151210344729
 456,  823,-1.151211235760
 457,  824,-1.151211468674
 458,  825,-1.151213894913
 459,  827,-1.151215036015
 460,  829,-1.151215238534
 461,  830,-1.151215761782
 462,  831,-1.151216457368
 463,  832,-1.151216942864
 464,  834,-1.151214975570
 465,  835,-1.151220977514
 466,  836,-1.151223040029
 467,  838,-1.151223993506
 468,  839,-1.151224805295
 469,  840,-1.151227014677
 470,  841,-1.151228058042
 471,  842,-1.151228067647
 472,  844,-1.151228248364
 473,  845,-1.151228425199
 474,  846,-1.151230849979
 475,  847,-1.151231094074
 476,  848,-1.151232511632
 477,  849,-1.151235136138
 478,  851,-1.151235126228
 479,  852,-1.151235768421
 480,  853,-1.151237052014
 481,  855,-1.151237048899
 482,  856,-1.151239659533
 483,  858,-1.151239300727
 484,  859,-1.151241414423
 485,  860,-1.151242848129
 486,  861,-1.151243963312
 487,  863,-1.151242921335
 488,  864,-1.151246186699
 489,  866,-1.151245367213
 490,  867,-1.151246364043
 491,  868,-1.151248660023
 492,  869,-1.151248988669
 493,  870,-1.151251116037
 494,  871,-1.151252697376
 495,  872,-1.151254904245
 496,  873,-1.151256816051
 497,  874,-1.151258587945
 498,  875,-1.151260397650
 499,  876,-1.151262039717
 500,  877,-1.151262543759
 501,  878,-1.151265385759
 502,  879,-1.151266347010
 503,  880,-1.151269071117
 504,  881,-1.151270400440
 505,  882,-1.151272636426
 506,  883,-1.151274164131
 507,  885,-1.151274387602
 508,  886,-1.151275297037
 509,  887,-1.151277388371
 510,  888,-1.151278929714
 511,  890,-1.151279406859
 512,  891,-1.151280515614
 513,  893,-1.151280136873
 514,  894,-1.151280760106
 515,  896,-1.151280760232
 516,  897,-1.151283452384
 517,  899,-1.151282527988
 518,  900,-1.151285208148
 519,  901,-1.151286765850
 520,  902,-1.151287658825
 521,  904,-1.151286041309
 522,  905,-1.151290223221
 523,  906,-1.151291917549
 524,  907,-1.151293938476
 525,  909,-1.151293254635
 526,  910,-1.151295472901
 527,  911,-1.151296796631
 528,  912,-1.151296844185
 529,  913,-1.151300025285
 530,  914,-1.151300283985
 531,  915,-1.151300849753
 532,  916,-1.151302767148
 533,  918,-1.151301924616
 534,  919,-1.151304750792
 535,  920,-1.151306199858
 536,  921,-1.151307546055
 537,  922,-1.151307855646
 538,  924,-1.151307806621
 539,  925,-1.151308694650
 540,  927,-1.151308810483
 541,  928,-1.151308853743
 542,  930,-1.151308840454
 543,  932,-1.151308969547
 544,  933,-1.151309120736
 545,  934,-1.151310516959
 546,  935,-1.151310677891
 547,  937,-1.151310535251
 548,  938,-1.151311170321
 549,  940,-1.151311563706
 550,  941,-1.151313031383
 551,  942,-1.151313984146
 552,  944,-1.151313626193
 553,  945,-1.151314936159
 554,  946,-1.151316374313
 555,  947,-1.151316620053
 556,  949,-1.151317085655
 557,  950,-1.151317796986
 558,  952,-1.151316265922
 559,  953,-1.151319369646
 560,  955,-1.151319956240
 561,  956,-1.151320696548
 562,  958,-1.151319964275
 563,  959,-1.151321518742
 564,  960,-1.151322284998
 565,  961,-1.151322710065
 566,  962,-1.151323565878
 567,  963,-1.151323745769
 568,  965,-1.151324269271
 569,  967,-1.151323036676
 570,  968,-1.151324417010
 571,  970,-1.151324631744
 572,  972,-1.151325010647
 573,  973,-1.151325839948
 574,  974,-1.151327458826
 575,  975,-1.151328054553
 576,  976,-1.151329115804
 577,  977,-1.151330345701
 578,  978,-1.151330371702
 579,  979,-1.151333086544
 580,  980,-1.151333516816
 581,  981,-1.151334367550
 582,  982,-1.151334629334
 583,  983,-1.151335545442
 584,  984,-1.151336352923
 585,  985,-1.151337977209
 586,  987,-1.151337410774
 587,  988,-1.151339798237
 588,  989,-1.151339855288
 589,  990,-1.151340414478
 590,  991,-1.151340682808
 591,  992,-1.151342286263
 592,  994,-1.151340712596
 593,  995,-1.151343761446
 594,  996,-1.151344316701
 595,  997,-1.151346212048
 596,  998,-1.151348475705
 597,  999,-1.151348727675
