iter,nfev,E
2081, 2717,-108.611511212902
2082, 2718,-108.611493245600
2083, 2719,-108.611511513432
2084, 2720,-108.611511878423
2085, 2721,-108.611511925213
2086, 2722,-108.611512086721
2087, 2723,-108.611512245896
2088, 2724,-108.611494614567
2089, 2725,-108.611512630729
2090, 2726,-108.611512804821
2091, 2727,-108.611512965428
2092, 2728,-108.611513125990
2093, 2729,-108.611488419903
2094, 2730,-108.611513505998
2095, 2731,-108.611513664348
2096, 2732,-108.611513824398
2097, 2733,-108.611496183055
2098, 2734,-108.611496708053
2099, 2735,-108.611514477529
2100, 2736,-108.611514638152
2101, 2737,-108.611497212048
2102, 2738,-108.611515045927
2103, 2739,-108.611515211451
2104, 2740,-108.611515371141
2105, 2741,-108.611497841225
2106, 2742,-108.611515780271
2107, 2743,-108.611515941415
2108, 2744,-108.611516098898
2109, 2745,-108.611516259630
2110, 2746,-108.611516422032
2111, 2747,-108.611516580025
2112, 2748,-108.611516740044
2113, 2749,-108.611516899460
2114, 2750,-108.611517058799
2115, 2751,-108.611517219419
2116, 2752,-108.611517081454
2117, 2753,-108.611517682760
2118, 2754,-108.611517751326
2119, 2755,-108.611517814891
2120, 2756,-108.611517871755
2121, 2757,-108.611518028091
2122, 2758,-108.611517988987
2123, 2759,-108.611518603756
2124, 2760,-108.611518530519
2125, 2761,-108.611518772464
2126, 2762,-108.611519384230
2127, 2763,-108.611519551006
2128, 2764,-108.611519717679
2129, 2765,-108.611519884244
2130, 2766,-108.611520050698
2131, 2767,-108.611520217031
2132, 2768,-108.611520172439
2133, 2769,-108.611520132023
2134, 2770,-108.611520341481
2135, 2771,-108.611520602183
2136, 2772,-108.611504729427
2137, 2773,-108.611521071931
2138, 2774,-108.611521237359
2139, 2775,-108.611506634464
2140, 2776,-108.611521628445
2141, 2777,-108.611521795267
2142, 2778,-108.611521748130
2143, 2779,-108.611503695650
2144, 2780,-108.611522164293
2145, 2781,-108.611522204661
2146, 2782,-108.611522312798
2147, 2783,-108.611522657234
2148, 2784,-108.611522898111
2149, 2785,-108.611523097090
2150, 2786,-108.611523185003
2151, 2787,-108.611523689717
2152, 2788,-108.611523629612
2153, 2789,-108.611523881582
2154, 2790,-108.611524136101
2155, 2791,-108.611524332117
2156, 2792,-108.611524622055
2157, 2793,-108.611524795424
2158, 2794,-108.611508988623
2159, 2795,-108.611525232203
2160, 2796,-108.611525406185
2161, 2797,-108.611525580034
2162, 2798,-108.611525753751
2163, 2799,-108.611525927321
2164, 2800,-108.611526100745
2165, 2801,-108.611525981983
2166, 2802,-108.611526589119
2167, 2803,-108.611526663943
2168, 2804,-108.611525314987
2169, 2805,-108.611527152326
2170, 2806,-108.611527419708
2171, 2807,-108.611527648014
2172, 2808,-108.611527912706
2173, 2809,-108.611528145716
2174, 2810,-108.611528324843
2175, 2811,-108.611528503818
2176, 2812,-108.611528593746
2177, 2813,-108.611528736965
2178, 2814,-108.611529036363
2179, 2815,-108.611529294247
2180, 2816,-108.611529225245
2181, 2817,-108.611529834091
2182, 2818,-108.611530121272
2183, 2819,-108.611529936467
2184, 2820,-108.611529861758
2185, 2821,-108.611530382668
2186, 2822,-108.611530324183
2187, 2823,-108.611530326146
2188, 2824,-108.611515277217
2189, 2825,-108.611530550018
2190, 2826,-108.611530507595
2191, 2827,-108.611530809675
2192, 2828,-108.611531003899
2193, 2829,-108.611531309113
2194, 2830,-108.611531490532
2195, 2831,-108.611531671790
2196, 2832,-108.611531628218
2197, 2833,-108.611531806965
2198, 2834,-108.611531801427
2199, 2835,-108.611531978003
2200, 2836,-108.611531925870
2201, 2837,-108.611532099799
2202, 2838,-108.611532043745
2203, 2839,-108.611532280331
2204, 2840,-108.611532530785
2205, 2841,-108.611532769809
2206, 2842,-108.611532943617
2207, 2843,-108.611533117155
2208, 2844,-108.611533061410
2209, 2845,-108.611532546100
2210, 2846,-108.611533323183
2211, 2847,-108.611533492507
2212, 2848,-108.611533373954
2213, 2849,-108.611532695028
2214, 2850,-108.611533618912
2215, 2851,-108.611533259860
2216, 2852,-108.611533418709
2217, 2853,-108.611533577144
2218, 2854,-108.611533806184
2219, 2855,-108.611533734314
2220, 2856,-108.611533893461
2221, 2857,-108.611533817431
2222, 2858,-108.611533973482
2223, 2859,-108.611534129088
2224, 2860,-108.611534284250
2225, 2861,-108.611534472146
2226, 2862,-108.611534746750
2227, 2863,-108.611534936508
2228, 2864,-108.611530379589
2229, 2865,-108.611535387085
2230, 2866,-108.611530875298
2231, 2867,-108.611535838910
2232, 2868,-108.611535996185
2233, 2869,-108.611535908695
2234, 2870,-108.611534124865
2235, 2871,-108.611536368650
2236, 2872,-108.611536525719
2237, 2873,-108.611536681801
2238, 2874,-108.611530258627
2239, 2875,-108.611537124820
2240, 2876,-108.611537282524
2241, 2877,-108.611524660355
2242, 2878,-108.611537463023
2243, 2879,-108.611537614808
2244, 2880,-108.611537766469
2245, 2881,-108.611537924252
2246, 2882,-108.611533917501
2247, 2883,-108.611534088699
2248, 2884,-108.611525816135
2249, 2885,-108.611538351035
2250, 2886,-108.611538484915
2251, 2887,-108.611538635848
2252, 2888,-108.611538780215
2253, 2889,-108.611538925487
2254, 2890,-108.611539233905
2255, 2891,-108.611539544712
2256, 2892,-108.611539453508
2257, 2893,-108.611539516983
2258, 2894,-108.611539599496
2259, 2895,-108.611539995426
2260, 2897,-108.611588032039
2261, 2898,-108.611540330230
2262, 2899,-108.611507379117
2263, 2900,-108.611540676831
2264, 2901,-108.611540734477
2265, 2902,-108.611507750440
2266, 2903,-108.611541077254
2267, 2904,-108.611541221972
2268, 2905,-108.611541363939
2269, 2906,-108.611541509521
2270, 2907,-108.611541653913
2271, 2908,-108.611540639371
2272, 2909,-108.611542096118
2273, 2910,-108.611542030605
2274, 2911,-108.611542550102
2275, 2912,-108.611542399841
2276, 2913,-108.611539682634
2277, 2914,-108.611542586943
2278, 2915,-108.611511022813
2279, 2916,-108.611542454286
2280, 2917,-108.611542485517
2281, 2918,-108.611542600969
2282, 2919,-108.611542702758
2283, 2920,-108.611542830560
2284, 2921,-108.611542959619
2285, 2922,-108.611543076350
2286, 2923,-108.611543194472
2287, 2924,-108.611543310855
2288, 2925,-108.611532972319
2289, 2926,-108.611543295581
2290, 2927,-108.611544000003
2291, 2928,-108.611543828727
2292, 2929,-108.611534233971
2293, 2930,-108.611544378329
2294, 2931,-108.611533907215
2295, 2932,-108.611544740426
2296, 2933,-108.611544978887
2297, 2934,-108.611534474410
2298, 2935,-108.611545303812
2299, 2936,-108.611545374653
2300, 2937,-108.611545407005
2301, 2938,-108.611545446628
2302, 2939,-108.611535222716
2303, 2940,-108.611545857267
2304, 2941,-108.611545890444
2305, 2942,-108.611535853160
2306, 2943,-108.611546177071
2307, 2944,-108.611546233393
2308, 2945,-108.611546510256
2309, 2946,-108.611545599620
2310, 2947,-108.611546855984
2311, 2948,-108.611546885987
2312, 2949,-108.611545662554
2313, 2950,-108.611547086667
2314, 2951,-108.611547598198
2315, 2952,-108.611547766575
2316, 2953,-108.611548000964
2317, 2954,-108.611520341906
2318, 2955,-108.611547967928
2319, 2956,-108.611548250362
2320, 2957,-108.611548334521
2321, 2958,-108.611547666084
2322, 2959,-108.611548340604
2323, 2960,-108.611547601072
2324, 2961,-108.611542224085
2325, 2962,-108.611549026635
2326, 2963,-108.611539772216
2327, 2964,-108.611539999169
2328, 2965,-108.611548470750
2329, 2966,-108.611549544740
2330, 2967,-108.611549381585
2331, 2968,-108.611548712011
2332, 2969,-108.611549930762
2333, 2970,-108.611541408086
2334, 2971,-108.611549687593
2335, 2972,-108.611550294808
2336, 2973,-108.611550648359
2337, 2974,-108.611550759265
2338, 2975,-108.611528274943
2339, 2976,-108.611552752811
2340, 2977,-108.611551154226
2341, 2978,-108.611549095146
2342, 2979,-108.611551463866
2343, 2980,-108.611542570661
2344, 2981,-108.611551806458
2345, 2982,-108.611532532313
2346, 2983,-108.611552056404
2347, 2984,-108.611551549618
2348, 2985,-108.611552364420
2349, 2986,-108.611524988772
2350, 2987,-108.611548414566
2351, 2988,-108.611552773211
2352, 2989,-108.611545061459
2353, 2990,-108.611553566936
2354, 2991,-108.611521582748
2355, 2992,-108.611553778588
2356, 2993,-108.611551949446
2357, 2994,-108.611554381560
2358, 2995,-108.611554489711
2359, 2996,-108.611546512164
2360, 2997,-108.611554839330
2361, 2998,-108.611552838465
2362, 2999,-108.611555233221
2363, 3000,-108.611555454330
2364, 3001,-108.611555392501
2365, 3002,-108.611555874290
2366, 3003,-108.611555601904
2367, 3004,-108.611555700979
2368, 3005,-108.611555989845
2369, 3006,-108.611548655452
2370, 3007,-108.611554754989
2371, 3008,-108.611556211162
2372, 3009,-108.611552234580
2373, 3010,-108.611554586924
2374, 3011,-108.611549461644
2375, 3012,-108.611556434778
2376, 3013,-108.611531302030
2377, 3014,-108.611556568913
2378, 3015,-108.611556812610
2379, 3016,-108.611556548569
2380, 3017,-108.611557382927
2381, 3018,-108.611557456720
2382, 3019,-108.611556739685
2383, 3020,-108.611557623746
2384, 3021,-108.611550583160
2385, 3022,-108.611538590666
2386, 3023,-108.611557744054
2387, 3024,-108.611558263170
2388, 3025,-108.611551495930
2389, 3026,-108.611551756208
2390, 3027,-108.611558129111
2391, 3028,-108.611558693115
2392, 3029,-108.611558810838
2393, 3030,-108.611558554578
2394, 3031,-108.611552079632
2395, 3032,-108.611558667326
2396, 3033,-108.611558737766
2397, 3034,-108.611558857739
2398, 3035,-108.611558687983
2399, 3036,-108.611559198187
2400, 3037,-108.611558957273
2401, 3038,-108.611558866322
2402, 3039,-108.611535539928
2403, 3040,-108.611559689399
2404, 3041,-108.611553951449
2405, 3042,-108.611554573515
2406, 3043,-108.611559979568
2407, 3044,-108.611560067642
2408, 3045,-108.611560264650
2409, 3046,-108.611554294188
2410, 3047,-108.611560581134
2411, 3048,-108.611560723107
2412, 3049,-108.611560782915
2413, 3050,-108.611560060143
2414, 3051,-108.611559418613
2415, 3052,-108.611555946607
2416, 3053,-108.611561771989
2417, 3054,-108.611561944495
2418, 3055,-108.611561987002
2419, 3056,-108.611562147626
2420, 3057,-108.611556615054
2421, 3058,-108.611544047708
2422, 3059,-108.611562416872
2423, 3060,-108.611561457906
2424, 3061,-108.611562766530
2425, 3062,-108.611561819683
2426, 3063,-108.611561412313
2427, 3064,-108.611558479188
2428, 3065,-108.611558048888
2429, 3066,-108.611557787397
2430, 3067,-108.611557838231
2431, 3068,-108.611561479196
2432, 3069,-108.611558853650
2433, 3070,-108.611563798287
2434, 3071,-108.611563596919
2435, 3072,-108.611563819742
2436, 3073,-108.611542243329
2437, 3074,-108.611564162737
2438, 3075,-108.611559853740
2439, 3076,-108.611562759104
2440, 3077,-108.611564786021
2441, 3078,-108.611562962740
2442, 3079,-108.611563415117
2443, 3080,-108.611559140723
2444, 3081,-108.611565911146
2445, 3082,-108.611563889532
2446, 3083,-108.611564806364
2447, 3084,-108.611565971391
2448, 3085,-108.611561674055
2449, 3086,-108.611566252299
2450, 3087,-108.611561164188
2451, 3088,-108.611565654754
2452, 3089,-108.611566552348
2453, 3090,-108.611562111124
2454, 3091,-108.611564506872
2455, 3092,-108.611562165701
2456, 3093,-108.611566557572
2457, 3094,-108.611562713028
2458, 3095,-108.611563111809
2459, 3096,-108.611563480415
2460, 3097,-108.611567020500
2461, 3098,-108.611563842549
2462, 3099,-108.611567745367
2463, 3100,-108.611564479705
2464, 3101,-108.611567893037
2465, 3102,-108.611564862437
2466, 3103,-108.611553753452
2467, 3104,-108.611566631325
2468, 3105,-108.611565712049
2469, 3106,-108.611568388188
2470, 3107,-108.611568435444
2471, 3108,-108.611566258435
2472, 3109,-108.611565533345
2473, 3110,-108.611563155331
2474, 3111,-108.611566033310
2475, 3112,-108.611566275750
2476, 3113,-108.611569501476
2477, 3114,-108.611567654677
2478, 3115,-108.611569940356
2479, 3116,-108.611566933302
2480, 3117,-108.611569892941
2481, 3118,-108.611570402591
2482, 3119,-108.611566889170
2483, 3120,-108.611570003244
2484, 3121,-108.611570609989
2485, 3122,-108.611571432275
2486, 3123,-108.611571675647
2487, 3124,-108.611569072990
2488, 3125,-108.611571935352
2489, 3126,-108.611569323731
2490, 3127,-108.611570156953
2491, 3128,-108.611569469353
2492, 3129,-108.611572588657
2493, 3130,-108.611571838520
2494, 3131,-108.611570186780
2495, 3132,-108.611570456261
2496, 3133,-108.611570775578
2497, 3134,-108.611574887007
2498, 3135,-108.611572702449
2499, 3136,-108.611573488962
2500, 3137,-108.611573787046
2501, 3138,-108.611571565595
2502, 3139,-108.611570206290
2503, 3140,-108.611554074146
2504, 3141,-108.611574666807
2505, 3142,-108.611574754826
2506, 3143,-108.611572651517
2507, 3144,-108.611573089676
2508, 3145,-108.611573336013
2509, 3146,-108.611575397698
2510, 3147,-108.611573684012
2511, 3148,-108.611573909873
2512, 3149,-108.611575924956
2513, 3150,-108.611574844139
2514, 3151,-108.611556561783
2515, 3152,-108.611575237361
2516, 3153,-108.611578763817
2517, 3154,-108.611577268862
2518, 3155,-108.611576816934
2519, 3156,-108.611577307235
2520, 3157,-108.611577873419
2521, 3158,-108.611576629275
2522, 3159,-108.611576996065
2523, 3160,-108.611558537211
2524, 3161,-108.611577053698
2525, 3162,-108.611577152222
2526, 3163,-108.611578879352
2527, 3164,-108.611579044865
2528, 3165,-108.611579249270
2529, 3166,-108.611579362743
2530, 3167,-108.611582628251
2531, 3168,-108.611580090615
2532, 3169,-108.611580277189
2533, 3170,-108.611580633055
2534, 3171,-108.611580793681
2535, 3172,-108.611580053490
2536, 3173,-108.611580232940
2537, 3174,-108.611580788618
2538, 3175,-108.611581654714
2539, 3176,-108.611581260659
2540, 3177,-108.611581340819
2541, 3178,-108.611582320174
2542, 3179,-108.611580316405
2543, 3180,-108.611582079070
2544, 3181,-108.611563712300
2545, 3182,-108.611583077553
2546, 3183,-108.611582711161
2547, 3184,-108.611582657583
2548, 3185,-108.611582834193
2549, 3186,-108.611583472274
2550, 3187,-108.611583355512
2551, 3188,-108.611583970200
2552, 3189,-108.611584167525
2553, 3190,-108.611564931370
2554, 3191,-108.611584332347
2555, 3192,-108.611584445656
2556, 3193,-108.611584515762
2557, 3194,-108.611583904328
2558, 3195,-108.611584553408
2559, 3196,-108.611566865626
2560, 3197,-108.611586755534
2561, 3198,-108.611586985278
2562, 3199,-108.611585623888
2563, 3200,-108.611565877414
2564, 3201,-108.611585475730
2565, 3202,-108.611586030632
2566, 3203,-108.611561892727
2567, 3204,-108.611586623494
2568, 3205,-108.611586206640
2569, 3206,-108.611568499482
2570, 3207,-108.611587072990
2571, 3208,-108.611586845295
2572, 3209,-108.611586701947
2573, 3210,-108.611587223733
2574, 3211,-108.611587044316
2575, 3212,-108.611587965947
2576, 3214,-108.611637404799
2577, 3215,-108.611588859769
2578, 3216,-108.611588259038
2579, 3217,-108.611587210085
2580, 3218,-108.611588588084
2581, 3219,-108.611593807896
2582, 3220,-108.611570955112
2583, 3221,-108.611588715360
2584, 3222,-108.611589445417
2585, 3223,-108.611570939253
2586, 3224,-108.611588657206
2587, 3225,-108.611589175498
2588, 3226,-108.611589089271
2589, 3227,-108.611594291614
2590, 3228,-108.611589572270
2591, 3229,-108.611589607305
2592, 3230,-108.611589590658
2593, 3231,-108.611572026015
2594, 3232,-108.611590205203
2595, 3233,-108.611590022820
2596, 3234,-108.611590440477
2597, 3235,-108.611590464393
2598, 3236,-108.611590369283
2599, 3237,-108.611590489416
2600, 3238,-108.611572894694
2601, 3239,-108.611589646658
2602, 3240,-108.611591084181
2603, 3241,-108.611591215980
2604, 3242,-108.611591319912
2605, 3243,-108.611595488572
2606, 3244,-108.611591436951
2607, 3245,-108.611590929148
2608, 3246,-108.611591160538
2609, 3247,-108.611591740708
2610, 3248,-108.611574625969
2611, 3249,-108.611596811959
2612, 3250,-108.611592333754
2613, 3251,-108.611592578380
2614, 3252,-108.611593107961
2615, 3253,-108.611593092018
2616, 3254,-108.611593578631
2617, 3255,-108.611594005340
2618, 3256,-108.611576769243
2619, 3257,-108.611594905377
2620, 3258,-108.611594043713
2621, 3259,-108.611594823857
2622, 3260,-108.611594998918
2623, 3261,-108.611577768081
2624, 3262,-108.611595145054
2625, 3263,-108.611595203212
2626, 3264,-108.611577938888
2627, 3265,-108.611596189461
2628, 3266,-108.611595438261
2629, 3267,-108.611596170199
2630, 3268,-108.611601059096
2631, 3269,-108.611596481795
2632, 3270,-108.611596266509
2633, 3271,-108.611596840166
2634, 3272,-108.611596686662
2635, 3273,-108.611596781189
2636, 3274,-108.611596869192
2637, 3275,-108.611596993671
2638, 3276,-108.611597752038
2639, 3277,-108.611597784192
2640, 3278,-108.611598178476
2641, 3279,-108.611597569971
2642, 3280,-108.611598373257
2643, 3281,-108.611600550424
2644, 3282,-108.611600761710
2645, 3283,-108.611603702252
2646, 3284,-108.611599424134
2647, 3285,-108.611599500950
2648, 3286,-108.611599874362
2649, 3287,-108.611599882490
2650, 3288,-108.611599774887
2651, 3289,-108.611600388387
2652, 3290,-108.611600619425
2653, 3291,-108.611600406484
2654, 3292,-108.611600967888
2655, 3293,-108.611601285422
2656, 3294,-108.611600938581
2657, 3295,-108.611601248341
2658, 3296,-108.611601396912
2659, 3297,-108.611601343865
2660, 3298,-108.611601620599
2661, 3299,-108.611601760318
2662, 3300,-108.611601938822
2663, 3301,-108.611602132116
2664, 3302,-108.611602184235
2665, 3303,-108.611602229864
2666, 3304,-108.611602375964
2667, 3305,-108.611584736158
2668, 3306,-108.611602617380
2669, 3307,-108.611602283354
2670, 3308,-108.611602963743
2671, 3309,-108.611586832181
2672, 3310,-108.611602905335
2673, 3311,-108.611603119275
2674, 3312,-108.611603402741
2675, 3313,-108.611603692397
2676, 3314,-108.611603931843
2677, 3315,-108.611603992144
2678, 3316,-108.611603792824
2679, 3317,-108.611603860505
2680, 3318,-108.611604132438
2681, 3319,-108.611604306466
2682, 3320,-108.611604528566
2683, 3321,-108.611589987003
2684, 3322,-108.611604942297
2685, 3323,-108.611605045761
2686, 3324,-108.611605308620
2687, 3325,-108.611605499267
2688, 3326,-108.611572350117
2689, 3327,-108.611605820881
2690, 3328,-108.611572475471
2691, 3329,-108.611605964055
2692, 3330,-108.611606126994
2693, 3331,-108.611606073760
2694, 3332,-108.611606174864
2695, 3333,-108.611606251290
2696, 3334,-108.611606400720
2697, 3335,-108.611590729905
2698, 3336,-108.611606458534
2699, 3337,-108.611606619562
2700, 3338,-108.611607037059
2701, 3339,-108.611607036407
2702, 3340,-108.611607153639
2703, 3341,-108.611607179455
2704, 3342,-108.611607247525
2705, 3343,-108.611607443686
2706, 3344,-108.611607556901
2707, 3345,-108.611607702645
2708, 3346,-108.611609835002
2709, 3347,-108.611576925349
2710, 3348,-108.611608391127
2711, 3349,-108.611608695831
2712, 3350,-108.611608945325
2713, 3351,-108.611609022311
2714, 3352,-108.611609115261
2715, 3353,-108.611609255849
2716, 3354,-108.611609401356
2717, 3355,-108.611609564457
2718, 3356,-108.611609413570
2719, 3357,-108.611609631969
2720, 3358,-108.611609782738
2721, 3359,-108.611609938100
2722, 3360,-108.611609872168
2723, 3361,-108.611610026225
2724, 3362,-108.611610169497
2725, 3363,-108.611609839525
2726, 3364,-108.611609981035
2727, 3365,-108.611609834051
2728, 3366,-108.611610066399
2729, 3367,-108.611595186914
2730, 3368,-108.611610426683
2731, 3369,-108.611610331662
2732, 3370,-108.611610470061
2733, 3371,-108.611610620191
2734, 3372,-108.611610765083
2735, 3373,-108.611610905489
2736, 3374,-108.611611060765
2737, 3375,-108.611611205861
2738, 3376,-108.611611345206
2739, 3377,-108.611611491694
2740, 3378,-108.611611586119
2741, 3379,-108.611611947818
2742, 3380,-108.611611786294
2743, 3381,-108.611611834250
2744, 3382,-108.611612261899
2745, 3383,-108.611612515638
2746, 3384,-108.611612512395
2747, 3385,-108.611612971722
2748, 3386,-108.611612573210
2749, 3387,-108.611613013250
2750, 3388,-108.611612944863
2751, 3389,-108.611612843162
2752, 3390,-108.611612978418
2753, 3391,-108.611613113660
2754, 3392,-108.611613248897
2755, 3393,-108.611613384133
2756, 3394,-108.611613605899
2757, 3395,-108.611613864779
2758, 3396,-108.611614125388
2759, 3397,-108.611614305695
2760, 3398,-108.611587043120
2761, 3399,-108.611614565540
2762, 3400,-108.611614398963
2763, 3401,-108.611614535098
2764, 3402,-108.611582378624
2765, 3403,-108.611614641964
2766, 3404,-108.611614824494
2767, 3405,-108.611615077058
2768, 3406,-108.611615014346
2769, 3407,-108.611615116719
2770, 3408,-108.611615313815
2771, 3409,-108.611615424232
2772, 3410,-108.611615484014
2773, 3411,-108.611615584189
2774, 3412,-108.611615627872
2775, 3413,-108.611615492461
2776, 3414,-108.611615887393
2777, 3415,-108.611615993904
2778, 3416,-108.611616037662
2779, 3417,-108.611616138668
2780, 3418,-108.611616145468
2781, 3419,-108.611603539981
2782, 3420,-108.611616523145
2783, 3421,-108.611588683534
2784, 3422,-108.611616589330
2785, 3423,-108.611615302055
2786, 3424,-108.611617002353
2787, 3425,-108.611617124545
2788, 3426,-108.611617246696
2789, 3427,-108.611605188312
2790, 3428,-108.611617626580
2791, 3429,-108.611617623796
2792, 3430,-108.611618046665
2793, 3431,-108.611617855412
2794, 3432,-108.611618076025
2795, 3433,-108.611617883049
2796, 3434,-108.611617909277
2797, 3435,-108.611617972972
2798, 3436,-108.611618000572
2799, 3437,-108.611618058233
2800, 3438,-108.611595493941
2801, 3439,-108.611618387705
2802, 3440,-108.611618499722
2803, 3441,-108.611618538983
2804, 3442,-108.611618691144
2805, 3443,-108.611618841382
2806, 3444,-108.611618695449
2807, 3445,-108.611619165506
2808, 3446,-108.611618914997
2809, 3447,-108.611619014620
2810, 3448,-108.611619220105
2811, 3449,-108.611619494737
2812, 3450,-108.611613003610
2813, 3451,-108.611619850370
2814, 3452,-108.611620138802
2815, 3453,-108.611615412023
2816, 3454,-108.611620647695
2817, 3455,-108.611620815342
2818, 3456,-108.611621065744
2819, 3457,-108.611621098310
2820, 3458,-108.611616497767
2821, 3459,-108.611621473080
2822, 3460,-108.611596048150
2823, 3461,-108.611621671837
2824, 3462,-108.611621782507
2825, 3463,-108.611621936942
2826, 3464,-108.611622185552
2827, 3465,-108.611622350230
2828, 3466,-108.611622636458
2829, 3467,-108.611622814052
2830, 3468,-108.611623054852
2831, 3469,-108.611623285296
2832, 3470,-108.611623524403
2833, 3471,-108.611623640252
2834, 3472,-108.611623684598
2835, 3473,-108.611604278026
2836, 3474,-108.611623577094
2837, 3475,-108.611623695942
2838, 3476,-108.611624562984
2839, 3477,-108.611624685947
2840, 3478,-108.611614390954
2841, 3479,-108.611625129663
2842, 3480,-108.611625370775
2843, 3481,-108.611625528977
2844, 3482,-108.611625763621
2845, 3483,-108.611626012043
2846, 3484,-108.611626267918
2847, 3485,-108.611626493910
2848, 3486,-108.611626710924
2849, 3487,-108.611626971183
2850, 3488,-108.611627160636
2851, 3489,-108.611627389897
2852, 3490,-108.611627682813
2853, 3491,-108.611627910804
2854, 3492,-108.611617626129
2855, 3493,-108.611623904668
2856, 3494,-108.611628697518
2857, 3495,-108.611624298905
2858, 3496,-108.611627045964
2859, 3497,-108.611629441357
2860, 3498,-108.611619433683
2861, 3499,-108.611629870662
2862, 3500,-108.611629991382
2863, 3501,-108.611619663635
2864, 3502,-108.611630302018
2865, 3503,-108.611630420724
2866, 3504,-108.611620088147
2867, 3505,-108.611630553091
2868, 3506,-108.611606314167
2869, 3507,-108.611630637392
2870, 3508,-108.611620894533
2871, 3509,-108.611631149292
2872, 3510,-108.611631370533
2873, 3511,-108.611631306041
2874, 3512,-108.611631439272
2875, 3513,-108.611631604193
2876, 3514,-108.611631471112
2877, 3515,-108.611631616248
2878, 3516,-108.611631734457
2879, 3517,-108.611631893885
2880, 3518,-108.611632050076
2881, 3519,-108.611632164803
2882, 3520,-108.611632043326
2883, 3521,-108.611632255949
2884, 3522,-108.611613180206
2885, 3523,-108.611632637469
2886, 3524,-108.611632797506
2887, 3525,-108.611632953743
2888, 3526,-108.611632950209
2889, 3527,-108.611633004322
2890, 3528,-108.611633067902
2891, 3529,-108.611633549122
2892, 3530,-108.611633709060
2893, 3531,-108.611631042115
2894, 3532,-108.611624809546
2895, 3533,-108.611634427327
2896, 3534,-108.611625264842
2897, 3536,-108.611720109539
2898, 3537,-108.611635074935
2899, 3538,-108.611633903083
2900, 3539,-108.611635308419
2901, 3540,-108.611635554779
2902, 3541,-108.611635523482
2903, 3542,-108.611635684305
2904, 3543,-108.611635842807
2905, 3544,-108.611627560954
2906, 3545,-108.611636186467
2907, 3546,-108.611636446876
2908, 3547,-108.611636117235
2909, 3548,-108.611636639460
2910, 3549,-108.611630226188
2911, 3550,-108.611614997593
2912, 3551,-108.611637140710
2913, 3552,-108.611637395481
2914, 3553,-108.611637687147
2915, 3554,-108.611637896987
2916, 3555,-108.611629149019
2917, 3556,-108.611638451872
2918, 3557,-108.611638754822
2919, 3558,-108.611638991704
2920, 3559,-108.611639155469
2921, 3560,-108.611639333218
2922, 3561,-108.611639525818
2923, 3562,-108.611639726392
2924, 3563,-108.611639506462
2925, 3564,-108.611640232728
2926, 3565,-108.611639612464
2927, 3566,-108.611640166836
2928, 3567,-108.611621707064
2929, 3568,-108.611640354021
2930, 3569,-108.611640300386
2931, 3570,-108.611640356036
2932, 3571,-108.611632266446
2933, 3572,-108.611640637156
2934, 3573,-108.611640871858
2935, 3574,-108.611641066689
2936, 3575,-108.611641429831
2937, 3576,-108.611640578349
2938, 3577,-108.611640392877
2939, 3578,-108.611641929087
2940, 3579,-108.611641944673
2941, 3580,-108.611642234384
2942, 3581,-108.611642510290
2943, 3582,-108.611642568373
2944, 3583,-108.611634473878
2945, 3584,-108.611642772038
2946, 3585,-108.611643039725
2947, 3586,-108.611642909470
2948, 3587,-108.611642954232
2949, 3588,-108.611642268029
2950, 3589,-108.611643058532
2951, 3590,-108.611643710082
2952, 3591,-108.611643811066
2953, 3592,-108.611644094048
2954, 3593,-108.611644156818
2955, 3594,-108.611644385322
2956, 3595,-108.611644708650
2957, 3596,-108.611640616882
2958, 3597,-108.611644319412
2959, 3598,-108.611637929933
2960, 3599,-108.611644563537
2961, 3600,-108.611645526243
2962, 3601,-108.611643469414
2963, 3602,-108.611645782906
2964, 3603,-108.611638769158
2965, 3604,-108.611646223261
2966, 3605,-108.611645921350
2967, 3606,-108.611646423148
2968, 3607,-108.611646296765
2969, 3608,-108.611639055876
2970, 3609,-108.611646652707
2971, 3610,-108.611646833676
2972, 3611,-108.611646740896
2973, 3612,-108.611646737848
2974, 3613,-108.611640252421
2975, 3614,-108.611646753595
2976, 3615,-108.611640626969
2977, 3616,-108.611647589258
2978, 3617,-108.611645473915
2979, 3618,-108.611647963706
2980, 3619,-108.611641660306
2981, 3620,-108.611643959254
2982, 3621,-108.611648635302
2983, 3622,-108.611650206680
2984, 3623,-108.611648570591
2985, 3624,-108.611646679957
2986, 3625,-108.611648636063
2987, 3626,-108.611634035246
2988, 3627,-108.611648913041
2989, 3628,-108.611643013855
2990, 3629,-108.611628754078
2991, 3630,-108.611642599418
2992, 3631,-108.611649454093
2993, 3632,-108.611649637216
2994, 3633,-108.611644220348
2995, 3634,-108.611647880926
2996, 3635,-108.611648891526
2997, 3636,-108.611650500131
2998, 3637,-108.611650396869
2999, 3638,-108.611650373756
3000, 3639,-108.611650870049
3001, 3640,-108.611650961582
3002, 3641,-108.611651179124
3003, 3642,-108.611651310830
3004, 3643,-108.611645880989
3005, 3644,-108.611651798831
3006, 3645,-108.611651808395
3007, 3646,-108.611651971586
3008, 3647,-108.611651626798
3009, 3648,-108.611632183954
3010, 3649,-108.611652441719
3011, 3650,-108.611646829061
3012, 3651,-108.611652292727
