iter,nfev,E
 958, 1906,-108.647380040119
 959, 1908,-108.647373248802
 960, 1909,-108.647397906763
 961, 1910,-108.647432285448
 962, 1912,-108.647401653375
 963, 1914,-108.647415497901
 964, 1915,-108.647482783231
 965, 1916,-108.647488678784
 966, 1917,-108.647492840678
 967, 1919,-108.647469321382
 968, 1921,-108.647484367354
 969, 1923,-108.647473244802
 970, 1925,-108.647487861677
 971, 1927,-108.647495607044
 972, 1928,-108.647518017504
 973, 1930,-108.647492594020
 974, 1932,-108.647476432962
 975, 1934,-108.647523118636
 976, 1936,-108.647512932714
 977, 1938,-108.647464541260
 978, 1940,-108.647497671263
 979, 1942,-108.647512773068
 980, 1944,-108.647560235416
 981, 1945,-108.647579214756
 982, 1946,-108.647614941232
 983, 1947,-108.647627096831
 984, 1949,-108.647615712651
 985, 1951,-108.647585845330
 986, 1953,-108.647595880141
 987, 1955,-108.647602396162
 988, 1957,-108.647628629776
 989, 1958,-108.647636828784
 990, 1960,-108.647614757529
 991, 1962,-108.647595153702
 992, 1964,-108.647616584851
 993, 1966,-108.647643976839
 994, 1968,-108.647645594903
 995, 1969,-108.647647510967
 996, 1970,-108.647660799967
 997, 1972,-108.647598821890
 998, 1973,-108.647685957398
 999, 1975,-108.647683811964
1000, 1977,-108.647668183169
1001, 1979,-108.647646298455
1002, 1981,-108.647679286645
1003, 1983,-108.647669173971
1004, 1984,-108.647690534635
1005, 1986,-108.647681943221
1006, 1987,-108.647693190819
1007, 1989,-108.647682003136
1008, 1991,-108.647716450395
1009, 1992,-108.647744083413
1010, 1993,-108.647748339030
1011, 1995,-108.647724705029
1012, 1997,-108.647723466358
1013, 1999,-108.647737208571
1014, 2001,-108.647756881706
1015, 2003,-108.647764261226
1016, 2005,-108.647704674358
1017, 2007,-108.647725253022
1018, 2009,-108.647764877472
1019, 2010,-108.647811954105
1020, 2011,-108.647819227622
1021, 2013,-108.647833463630
1022, 2015,-108.647822324891
1023, 2017,-108.647831805525
1024, 2018,-108.647884453155
1025, 2020,-108.647897119177
1026, 2022,-108.647895787705
1027, 2024,-108.647865375231
1028, 2025,-108.647927175992
1029, 2027,-108.647927335054
1030, 2029,-108.647909454534
1031, 2031,-108.647914207548
1032, 2033,-108.647915795691
1033, 2035,-108.647901858164
1034, 2037,-108.647907428940
1035, 2038,-108.648022394375
1036, 2039,-108.648050753692
1037, 2041,-108.647991517870
1038, 2042,-108.648072879358
1039, 2043,-108.648087929880
1040, 2045,-108.648038455223
1041, 2046,-108.648093563665
1042, 2048,-108.648076120576
1043, 2049,-108.648106421708
1044, 2050,-108.648152139311
1045, 2051,-108.648157160149
1046, 2053,-108.648141773955
1047, 2055,-108.648186062486
1048, 2057,-108.648146759190
1049, 2059,-108.648170352465
1050, 2060,-108.648225124153
1051, 2062,-108.648166551066
1052, 2064,-108.648201901633
1053, 2066,-108.648219469817
1054, 2067,-108.648244228766
1055, 2068,-108.648264115275
1056, 2070,-108.648262634476
1057, 2072,-108.648266401228
1058, 2074,-108.648279737137
1059, 2076,-108.648275466513
1060, 2078,-108.648262885959
1061, 2080,-108.648237731182
1062, 2081,-108.648338677491
1063, 2083,-108.648300717043
1064, 2085,-108.648343236215
1065, 2087,-108.648355235140
1066, 2089,-108.648342204194
1067, 2091,-108.648295962877
1068, 2092,-108.648372293781
1069, 2094,-108.648364203834
1070, 2096,-108.648359125936
1071, 2097,-108.648401134364
1072, 2099,-108.648405022716
1073, 2101,-108.648369693983
1074, 2103,-108.648369990027
1075, 2104,-108.648455818329
1076, 2106,-108.648385635666
1077, 2107,-108.648482494978
1078, 2108,-108.648515427805
1079, 2110,-108.648510461590
1080, 2111,-108.648553944052
1081, 2113,-108.648555772788
1082, 2114,-108.648556339470
1083, 2116,-108.648525301563
1084, 2118,-108.648525709852
1085, 2119,-108.648586588904
1086, 2121,-108.648569697316
1087, 2122,-108.648608549843
1088, 2123,-108.648609451271
1089, 2125,-108.648596812138
1090, 2126,-108.648616719554
1091, 2128,-108.648629211227
1092, 2130,-108.648599313090
1093, 2131,-108.648648943046
1094, 2133,-108.648691183129
1095, 2135,-108.648663718229
1096, 2137,-108.648679184190
1097, 2138,-108.648694420119
1098, 2140,-108.648711533408
1099, 2142,-108.648704363891
1100, 2143,-108.648765381376
1101, 2145,-108.648765252662
1102, 2147,-108.648772124766
1103, 2148,-108.648812103684
1104, 2150,-108.648809414710
1105, 2152,-108.648798878291
1106, 2154,-108.648804844849
1107, 2156,-108.648767591789
1108, 2158,-108.648820253309
1109, 2159,-108.648822019756
1110, 2161,-108.648836695393
1111, 2163,-108.648818326305
1112, 2165,-108.648845125013
1113, 2167,-108.648809793727
1114, 2169,-108.648887426547
1115, 2170,-108.648927283000
1116, 2172,-108.648942536377
1117, 2174,-108.648919713325
1118, 2176,-108.648919884364
1119, 2177,-108.648950234501
1120, 2179,-108.648902335713
1121, 2180,-108.649000173185
1122, 2182,-108.648992402699
1123, 2184,-108.648990364303
1124, 2186,-108.648996605988
1125, 2187,-108.649041076324
1126, 2189,-108.649046026187
1127, 2190,-108.649049060933
1128, 2191,-108.649050482387
1129, 2192,-108.649096141146
1130, 2194,-108.649084859842
1131, 2196,-108.649064726811
1132, 2198,-108.649084166543
1133, 2199,-108.649106498444
1134, 2201,-108.649099166346
1135, 2203,-108.649065543598
1136, 2205,-108.649094094849
1137, 2206,-108.649161449118
1138, 2208,-108.649120241969
1139, 2210,-108.649186658693
1140, 2212,-108.649195316548
1141, 2214,-108.649193348583
1142, 2216,-108.649162160367
1143, 2218,-108.649178739646
1144, 2220,-108.649197021801
1145, 2221,-108.649234925389
1146, 2223,-108.649252495975
1147, 2224,-108.649281203532
1148, 2226,-108.649259013186
1149, 2227,-108.649313932026
1150, 2229,-108.649286139106
1151, 2230,-108.649320080368
1152, 2232,-108.649297710856
1153, 2234,-108.649330745641
1154, 2235,-108.649363107444
1155, 2237,-108.649369998125
1156, 2239,-108.649355656890
1157, 2241,-108.649404244628
1158, 2242,-108.649432636044
1159, 2244,-108.649428662563
1160, 2245,-108.649440266087
1161, 2247,-108.649389216699
1162, 2248,-108.649499886543
1163, 2250,-108.649503807917
1164, 2252,-108.649508320513
1165, 2253,-108.649556626021
1166, 2255,-108.649553387924
1167, 2257,-108.649561622521
1168, 2259,-108.649562977670
1169, 2261,-108.649553378115
1170, 2263,-108.649576005113
1171, 2265,-108.649564137809
1172, 2267,-108.649601515626
1173, 2269,-108.649573091709
1174, 2271,-108.649581115071
1175, 2273,-108.649592747128
1176, 2275,-108.649607453597
1177, 2277,-108.649633598686
1178, 2279,-108.649605678077
1179, 2280,-108.649640618124
1180, 2281,-108.649649148765
1181, 2282,-108.649667147752
1182, 2284,-108.649666139698
1183, 2286,-108.649659741788
1184, 2288,-108.649670793067
1185, 2290,-108.649663508907
1186, 2292,-108.649635397824
1187, 2293,-108.649679225650
1188, 2294,-108.649686684498
1189, 2296,-108.649649644127
1190, 2297,-108.649700081011
1191, 2299,-108.649678105419
1192, 2301,-108.649689327368
1193, 2303,-108.649679874836
1194, 2305,-108.649691428192
1195, 2307,-108.649708397099
1196, 2309,-108.649708246163
1197, 2311,-108.649693291772
1198, 2313,-108.649700604574
1199, 2315,-108.649711098281
1200, 2317,-108.649666896007
1201, 2319,-108.649708232360
1202, 2320,-108.649773090507
1203, 2322,-108.649756438062
1204, 2323,-108.649783646542
1205, 2325,-108.649780065383
1206, 2327,-108.649786845399
1207, 2328,-108.649804885158
1208, 2330,-108.649771544616
1209, 2332,-108.649791057329
1210, 2334,-108.649803845937
1211, 2335,-108.649832426271
1212, 2336,-108.649895804553
1213, 2338,-108.649853137613
1214, 2340,-108.649882857432
1215, 2342,-108.649890700773
1216, 2344,-108.649880915199
1217, 2346,-108.649918103779
1218, 2347,-108.649920727279
1219, 2349,-108.649902549080
1220, 2351,-108.649905303364
1221, 2352,-108.649946686384
1222, 2354,-108.649916076656
1223, 2356,-108.649953585682
1224, 2358,-108.649960213420
1225, 2360,-108.649944348225
1226, 2362,-108.649960542004
1227, 2364,-108.649959673794
1228, 2366,-108.649964017881
1229, 2368,-108.649948595272
1230, 2369,-108.649964359610
1231, 2371,-108.649940116621
1232, 2373,-108.649959653860
1233, 2375,-108.649951860636
1234, 2377,-108.649927902544
1235, 2378,-108.649993377536
1236, 2380,-108.649999897442
1237, 2382,-108.650016443979
1238, 2384,-108.650036413076
1239, 2386,-108.650033186316
1240, 2388,-108.650011313206
1241, 2390,-108.649993758321
1242, 2392,-108.650045489035
1243, 2394,-108.650059514745
1244, 2396,-108.650057666034
1245, 2398,-108.650055846225
1246, 2400,-108.650048559803
1247, 2402,-108.650053419886
1248, 2404,-108.650041970987
1249, 2406,-108.650044568362
1250, 2408,-108.650087950376
1251, 2410,-108.650054528387
1252, 2412,-108.650067270077
1253, 2414,-108.650103270944
1254, 2416,-108.650064672880
1255, 2418,-108.650098490749
1256, 2420,-108.650077735781
1257, 2421,-108.650121673751
1258, 2423,-108.650113204598
1259, 2425,-108.650101784256
1260, 2427,-108.650090662503
1261, 2429,-108.650155172618
1262, 2431,-108.650147535193
1263, 2433,-108.650124948203
1264, 2434,-108.650160447318
1265, 2436,-108.650156449928
1266, 2438,-108.650152476441
1267, 2440,-108.650132946467
1268, 2442,-108.650118681080
1269, 2444,-108.650116233580
1270, 2445,-108.650175679387
1271, 2447,-108.650105992681
1272, 2449,-108.650148502890
1273, 2451,-108.650163887796
1274, 2452,-108.650183692742
1275, 2453,-108.650196255963
1276, 2454,-108.650222611017
1277, 2456,-108.650216067721
1278, 2458,-108.650196361099
1279, 2459,-108.650235127770
1280, 2460,-108.650256941758
1281, 2462,-108.650246005482
1282, 2463,-108.650265486420
1283, 2465,-108.650281334317
1284, 2467,-108.650293016978
1285, 2468,-108.650300564776
1286, 2469,-108.650312976995
1287, 2471,-108.650288639635
1288, 2473,-108.650272625495
1289, 2474,-108.650353380528
1290, 2476,-108.650369715623
1291, 2478,-108.650347968493
1292, 2479,-108.650399826059
1293, 2481,-108.650382106886
1294, 2482,-108.650411185934
1295, 2484,-108.650413280602
1296, 2485,-108.650427367054
1297, 2486,-108.650463217077
1298, 2488,-108.650459769514
1299, 2490,-108.650488293739
1300, 2491,-108.650500919422
1301, 2493,-108.650484682231
1302, 2495,-108.650539277885
1303, 2497,-108.650540611620
1304, 2498,-108.650562221922
1305, 2500,-108.650561332417
1306, 2502,-108.650549622867
1307, 2503,-108.650589908691
1308, 2505,-108.650611317695
1309, 2506,-108.650617291212
1310, 2507,-108.650650773268
1311, 2509,-108.650634178888
1312, 2511,-108.650618350951
1313, 2513,-108.650659546793
1314, 2515,-108.650638708752
1315, 2517,-108.650644820929
1316, 2519,-108.650658618112
1317, 2521,-108.650659727795
1318, 2523,-108.650632092773
1319, 2524,-108.650663551165
1320, 2526,-108.650627189744
1321, 2528,-108.650652461620
1322, 2530,-108.650634576666
1323, 2532,-108.650633214996
1324, 2534,-108.650626395673
1325, 2536,-108.650615027905
1326, 2538,-108.650644474778
1327, 2539,-108.650700659609
1328, 2541,-108.650668738289
1329, 2543,-108.650700071176
1330, 2544,-108.650721091008
1331, 2546,-108.650710639973
1332, 2548,-108.650741850193
1333, 2550,-108.650710013702
1334, 2552,-108.650729406330
1335, 2554,-108.650769222646
1336, 2556,-108.650727506662
1337, 2558,-108.650766483116
1338, 2560,-108.650769481977
1339, 2562,-108.650748985246
1340, 2564,-108.650771695225
1341, 2565,-108.650797954200
1342, 2566,-108.650809342177
1343, 2568,-108.650817105651
1344, 2570,-108.650792565799
1345, 2571,-108.650820741303
1346, 2573,-108.650795466456
1347, 2575,-108.650811034052
1348, 2577,-108.650807415664
1349, 2579,-108.650805336946
1350, 2581,-108.650832557428
1351, 2582,-108.650861781590
1352, 2584,-108.650846191445
1353, 2586,-108.650830455716
1354, 2588,-108.650825883124
1355, 2590,-108.650829254388
1356, 2592,-108.650851832263
1357, 2594,-108.650844255968
1358, 2595,-108.650903821398
1359, 2597,-108.650904712983
1360, 2599,-108.650871442995
1361, 2601,-108.650886321828
1362, 2603,-108.650879348561
1363, 2604,-108.650961680131
1364, 2605,-108.651017234450
1365, 2607,-108.651027350737
1366, 2608,-108.651031386266
1367, 2610,-108.651027572412
1368, 2611,-108.651064325838
1369, 2612,-108.651077408751
1370, 2613,-108.651085895904
1371, 2615,-108.651086291495
1372, 2617,-108.651042480314
1373, 2619,-108.651066559831
1374, 2621,-108.651109500820
1375, 2622,-108.651167789112
1376, 2624,-108.651167988390
1377, 2626,-108.651162879769
1378, 2628,-108.651127459264
1379, 2629,-108.651180751046
1380, 2631,-108.651161222640
1381, 2633,-108.651158526352
1382, 2635,-108.651165351644
1383, 2637,-108.651158713380
1384, 2639,-108.651162134347
1385, 2641,-108.651178015506
1386, 2642,-108.651252506302
1387, 2644,-108.651242559528
1388, 2646,-108.651231941630
1389, 2648,-108.651220965588
1390, 2650,-108.651246998801
1391, 2652,-108.651267126230
1392, 2654,-108.651235049045
1393, 2656,-108.651257344488
1394, 2658,-108.651302579792
1395, 2659,-108.651325122839
1396, 2661,-108.651310576347
1397, 2663,-108.651310264989
1398, 2665,-108.651306302430
1399, 2667,-108.651336599358
1400, 2669,-108.651340668948
1401, 2670,-108.651357436903
1402, 2672,-108.651349899663
1403, 2673,-108.651366352637
1404, 2675,-108.651369534099
1405, 2677,-108.651381212686
1406, 2679,-108.651382540870
1407, 2681,-108.651400662072
1408, 2683,-108.651395528368
1409, 2685,-108.651392679805
1410, 2687,-108.651371627198
1411, 2689,-108.651368643784
1412, 2691,-108.651360472808
1413, 2693,-108.651401666368
1414, 2694,-108.651407347491
1415, 2696,-108.651370825669
1416, 2698,-108.651420203195
1417, 2700,-108.651409286799
1418, 2702,-108.651390861793
1419, 2704,-108.651417761647
1420, 2706,-108.651428075502
1421, 2707,-108.651444854904
1422, 2709,-108.651422069238
1423, 2711,-108.651447971900
1424, 2712,-108.651464224242
1425, 2713,-108.651471590413
1426, 2714,-108.651498557726
1427, 2716,-108.651451050578
1428, 2718,-108.651522250982
1429, 2720,-108.651508069130
1430, 2722,-108.651504507918
1431, 2724,-108.651502659881
1432, 2726,-108.651495610222
1433, 2727,-108.651557227362
1434, 2729,-108.651571128638
1435, 2731,-108.651547045732
1436, 2733,-108.651579088735
1437, 2735,-108.651574395959
1438, 2737,-108.651558245380
1439, 2738,-108.651599527819
1440, 2740,-108.651576854166
1441, 2742,-108.651582880135
1442, 2744,-108.651568166986
1443, 2746,-108.651601772906
1444, 2747,-108.651608357183
1445, 2749,-108.651610619906
1446, 2751,-108.651589453377
1447, 2753,-108.651611039508
1448, 2755,-108.651616070558
1449, 2757,-108.651573506364
1450, 2759,-108.651590666286
1451, 2761,-108.651618371384
1452, 2762,-108.651640150958
1453, 2763,-108.651642229271
1454, 2765,-108.651615804762
1455, 2767,-108.651607940838
1456, 2769,-108.651629969702
1457, 2771,-108.651626747653
1458, 2772,-108.651662914490
1459, 2774,-108.651659461110
1460, 2776,-108.651658407340
1461, 2778,-108.651642121882
1462, 2780,-108.651649228837
1463, 2782,-108.651640350341
1464, 2784,-108.651613549191
1465, 2786,-108.651626988034
1466, 2788,-108.651663043851
1467, 2790,-108.651680961710
1468, 2792,-108.651673943630
1469, 2794,-108.651681859262
1470, 2796,-108.651661372540
1471, 2798,-108.651629137655
1472, 2799,-108.651696659304
1473, 2801,-108.651677933302
1474, 2803,-108.651715471053
1475, 2804,-108.651731694157
1476, 2806,-108.651703250669
1477, 2808,-108.651692080069
1478, 2810,-108.651715144500
1479, 2811,-108.651746889030
1480, 2813,-108.651699463660
1481, 2815,-108.651738306139
1482, 2817,-108.651740074346
1483, 2819,-108.651765037243
1484, 2820,-108.651773650439
1485, 2822,-108.651791455667
1486, 2824,-108.651791198944
1487, 2826,-108.651794120499
1488, 2827,-108.651794265922
1489, 2829,-108.651747858027
1490, 2831,-108.651741077666
1491, 2833,-108.651788742466
1492, 2835,-108.651767654617
1493, 2836,-108.651800526083
1494, 2837,-108.651819939299
1495, 2839,-108.651815724070
1496, 2841,-108.651798564302
1497, 2842,-108.651853822399
1498, 2844,-108.651835522476
1499, 2846,-108.651838581212
1500, 2847,-108.651881873348
1501, 2849,-108.651869935311
1502, 2851,-108.651851760232
1503, 2853,-108.651885443868
1504, 2854,-108.651913947745
1505, 2856,-108.651905747358
1506, 2858,-108.651907215799
1507, 2859,-108.651934298081
1508, 2861,-108.651928860252
1509, 2863,-108.651909747812
1510, 2865,-108.651916228872
1511, 2866,-108.651955327431
1512, 2868,-108.651923067777
1513, 2870,-108.651988043848
1514, 2871,-108.652012334270
1515, 2873,-108.652000525392
1516, 2874,-108.652055477015
1517, 2876,-108.652031916982
1518, 2878,-108.652068769970
1519, 2880,-108.652040801862
1520, 2881,-108.652076685712
1521, 2883,-108.652058956756
1522, 2885,-108.652058778544
1523, 2887,-108.652032563878
1524, 2889,-108.652084081273
1525, 2891,-108.652087530932
1526, 2893,-108.652066858795
1527, 2895,-108.652097771812
1528, 2897,-108.652076965698
1529, 2899,-108.652062489684
1530, 2901,-108.652055305675
1531, 2903,-108.652098447786
1532, 2905,-108.652086928948
1533, 2906,-108.652110873238
1534, 2908,-108.652060557381
1535, 2909,-108.652132603572
1536, 2911,-108.652124167889
1537, 2913,-108.652092563907
1538, 2915,-108.652124853029
1539, 2917,-108.652099879774
1540, 2918,-108.652145609273
1541, 2920,-108.652184431754
1542, 2922,-108.652148100077
1543, 2923,-108.652201444009
1544, 2925,-108.652159839608
1545, 2927,-108.652192719327
1546, 2928,-108.652234362545
1547, 2929,-108.652258679289
1548, 2930,-108.652298972532
1549, 2932,-108.652320482643
1550, 2934,-108.652299506136
1551, 2936,-108.652320343550
1552, 2938,-108.652304635577
1553, 2939,-108.652321514904
1554, 2940,-108.652336462025
1555, 2942,-108.652307037151
1556, 2944,-108.652320494701
1557, 2945,-108.652345823539
1558, 2947,-108.652319202900
1559, 2948,-108.652380076796
1560, 2950,-108.652301347502
1561, 2951,-108.652391660100
1562, 2953,-108.652354316156
1563, 2955,-108.652340705805
1564, 2956,-108.652393751075
1565, 2958,-108.652380244744
1566, 2960,-108.652382813536
1567, 2961,-108.652402193382
1568, 2963,-108.652412896760
1569, 2964,-108.652420276936
1570, 2965,-108.652458029984
1571, 2967,-108.652428026298
1572, 2968,-108.652478583707
1573, 2969,-108.652495783369
1574, 2971,-108.652481612280
1575, 2973,-108.652478085497
1576, 2975,-108.652469046571
1577, 2977,-108.652447067954
1578, 2979,-108.652450929478
1579, 2981,-108.652489289712
1580, 2983,-108.652496895619
1581, 2984,-108.652529761284
1582, 2986,-108.652472130031
1583, 2987,-108.652549555474
1584, 2988,-108.652562415014
1585, 2990,-108.652571050294
1586, 2992,-108.652556579713
1587, 2993,-108.652600410900
1588, 2995,-108.652544348523
1589, 2997,-108.652589486476
1590, 2999,-108.652620251954
