iteration,nfev,energy
292,879,-108.63050207952263
293,882,-108.63057483991417
294,885,-108.63059410633582
295,888,-108.63071112152521
296,891,-108.63081281707429
297,894,-108.63087770116618
298,897,-108.63089662329611
299,900,-108.63097249332196
300,903,-108.6310667112285
301,906,-108.63107486999938
302,909,-108.6311308174143
303,912,-108.63113636787054
304,915,-108.63114473148404
305,918,-108.63115122663164
306,921,-108.63130830358439
307,924,-108.63130978531271
308,927,-108.63133813636236
309,930,-108.63134102702857
310,933,-108.63138323836623
311,936,-108.63138260760451
312,939,-108.63138142559164
313,942,-108.63137190547425
314,945,-108.63180089237026
315,948,-108.63180629744416
316,951,-108.63180632530155
317,954,-108.63206783736483
318,957,-108.63206374783316
319,960,-108.63206072423354
320,963,-108.63208999438018
321,966,-108.6320963643347
322,969,-108.63215318336754
323,972,-108.63215808190193
324,975,-108.63215749998288
325,978,-108.63215759495836
326,981,-108.63216252844214
327,984,-108.63216192927104
328,987,-108.63233667464338
329,990,-108.632455763526
330,993,-108.63280373955645
331,996,-108.63289645296383
332,999,-108.63290611036723
333,1002,-108.63290260800316
334,1005,-108.63290904743228
335,1008,-108.63292062307085
336,1011,-108.63301616531677
337,1014,-108.63301571625045
338,1017,-108.63307024410678
339,1020,-108.63306623490618
340,1023,-108.63308980429677
341,1026,-108.6332350537145
342,1029,-108.63333295780969
343,1032,-108.6333319122129
344,1035,-108.63333823336626
345,1038,-108.63335443382421
346,1041,-108.63335353660399
347,1044,-108.63334098551117
348,1047,-108.6333450936944
349,1050,-108.63336271578395
350,1053,-108.63335614588493
351,1056,-108.63336697826254
352,1059,-108.63336704109048
353,1062,-108.63339120260228
354,1065,-108.63339198173466
355,1068,-108.63340882878484
356,1071,-108.6334034386159
357,1074,-108.63343333186992
358,1077,-108.63351799598841
359,1080,-108.6335725339761
360,1083,-108.63357399036826
361,1086,-108.63357108256811
362,1089,-108.63356833890018
363,1092,-108.63364155243568
364,1095,-108.63367479990617
365,1098,-108.63366221525906
366,1101,-108.6336816658529
367,1104,-108.63375216416078
368,1107,-108.63379399211128
369,1110,-108.63384206431073
370,1113,-108.63385313247362
371,1116,-108.6338823453415
372,1119,-108.63390031126018
373,1122,-108.63391970512785
374,1125,-108.63392799415574
375,1128,-108.6339605906216
376,1131,-108.63399803739756
377,1134,-108.63418932383377
378,1137,-108.63419806359661
379,1140,-108.63421351717976
380,1143,-108.63424087746033
381,1146,-108.63423785944751
382,1149,-108.63428503590274
383,1152,-108.63429272243067
384,1155,-108.63429523248328
385,1158,-108.63429740727585
386,1161,-108.63435718762717
387,1164,-108.6343862014566
388,1167,-108.63441147076892
389,1170,-108.63451211291708
390,1173,-108.63451113275049
391,1176,-108.63466880564543
392,1179,-108.63470681200131
393,1182,-108.6347154684434
394,1185,-108.6348308211475
395,1188,-108.63487428620836
396,1191,-108.6348778142329
397,1194,-108.63489404877215
398,1197,-108.63505287510108
399,1200,-108.63505996201307
400,1203,-108.63508480032188
401,1206,-108.63508562848581
402,1209,-108.635087425098
403,1212,-108.63509201623974
404,1215,-108.63509739145007
405,1218,-108.63509886892102
406,1221,-108.63509028917646
407,1224,-108.63509906722469
408,1227,-108.63511381267037
409,1230,-108.63511977738317
410,1233,-108.63521382438024
411,1236,-108.63521980926467
412,1239,-108.63521625363364
413,1242,-108.63523478927664
414,1245,-108.63528070005435
415,1248,-108.63527618473535
416,1251,-108.63535640790744
417,1254,-108.63535588483056
418,1257,-108.63553676280911
419,1260,-108.63553627857686
420,1263,-108.63553678147692
421,1266,-108.63556695754433
422,1269,-108.63562652143327
423,1272,-108.63561544474199
424,1275,-108.635604993343
425,1278,-108.63575064395701
426,1281,-108.63578292540615
427,1284,-108.63584439921051
428,1287,-108.63589331147612
429,1290,-108.63591172429594
430,1293,-108.63591726041592
431,1296,-108.63593313915118
432,1299,-108.63597346233445
433,1302,-108.63603995981597
434,1305,-108.63609991698776
435,1308,-108.63612569623338
436,1311,-108.63613176025294
437,1314,-108.6361347080197
438,1317,-108.63613456983977
439,1320,-108.63613193017277
440,1323,-108.63613311736816
441,1326,-108.6362258538065
442,1329,-108.6362664201585
443,1332,-108.63633734364471
444,1335,-108.63645929501888
445,1338,-108.63646306022815
446,1341,-108.63649844946825
447,1344,-108.63650923029316
448,1347,-108.6365080109288
449,1350,-108.6365133010978
450,1353,-108.6365145527567
451,1356,-108.63659569166889
452,1359,-108.63659753289609
453,1362,-108.63673483044049
454,1365,-108.63676807904024
455,1368,-108.63683099618336
456,1371,-108.63688820679302
457,1374,-108.63688939798223
458,1377,-108.63689015342138
459,1380,-108.63690049742476
460,1383,-108.63690029861493
461,1386,-108.63695117859989
462,1389,-108.636951177838
463,1392,-108.6369972291075
464,1395,-108.63704481577106
465,1398,-108.63705010809701
466,1401,-108.63705867291831
467,1404,-108.63705973990797
468,1407,-108.6372008757592
469,1410,-108.63720497057994
470,1413,-108.63721751477216
471,1416,-108.63722610072632
472,1419,-108.63722800182528
473,1422,-108.63726918573943
474,1425,-108.63728403265196
475,1428,-108.63730433639387
476,1431,-108.63731119092813
477,1434,-108.63736934739951
478,1437,-108.63737574344549
479,1440,-108.6373748209719
480,1443,-108.63739605258766
481,1446,-108.6374670622716
482,1449,-108.63755119988164
483,1452,-108.63755429049526
484,1455,-108.63756093719198
485,1458,-108.63757909104635
486,1461,-108.63757788551655
487,1464,-108.63764850393603
488,1467,-108.63773003553317
489,1470,-108.63775654637867
490,1473,-108.63775898141749
491,1476,-108.63777701809461
492,1479,-108.63782995549342
493,1482,-108.63783108106902
494,1485,-108.63785124983467
495,1488,-108.63790870929658
496,1491,-108.63792285798013
497,1494,-108.63796748963489
498,1497,-108.63797507233275
499,1500,-108.63800007186936
500,1503,-108.63804581896103
501,1506,-108.63804028061467
502,1509,-108.63804300218175
503,1512,-108.63805474958909
504,1515,-108.63813770894022
505,1518,-108.63819505928026
506,1521,-108.63830729510676
507,1524,-108.63832031439543
508,1527,-108.63834292253892
509,1530,-108.63837598957647
510,1533,-108.63837098460691
511,1536,-108.63837863365025
512,1539,-108.63845344778026
513,1542,-108.63846728015419
514,1545,-108.63846686864629
515,1548,-108.63846431994519
516,1551,-108.63847324896578
517,1554,-108.63847425883907
518,1557,-108.6384771726016
519,1560,-108.63851493950057
520,1563,-108.63858515844133
521,1566,-108.63862503561154
522,1569,-108.63863724143741
523,1572,-108.6386472760212
524,1575,-108.63865099811619
525,1578,-108.63864452546592
526,1581,-108.63869703897541
527,1584,-108.63869717617882
528,1587,-108.63871369192246
529,1590,-108.63873612274296
530,1593,-108.63875667199402
531,1596,-108.63875674083758
532,1599,-108.6387698631794
533,1602,-108.63881167839942
534,1605,-108.63883498297714
535,1608,-108.63891782009519
536,1611,-108.63894959810166
537,1614,-108.63896156633788
538,1617,-108.63897774583916
539,1620,-108.63910330120157
540,1623,-108.63912686791824
541,1626,-108.63919488371103
542,1629,-108.63920091301429
543,1632,-108.63921044585814
544,1635,-108.63921028710513
545,1638,-108.63921685578426
546,1641,-108.63921688203997
547,1644,-108.63925205558348
548,1647,-108.6392553065631
549,1650,-108.63925729525717
550,1653,-108.63931332372103
551,1656,-108.63933937842745
552,1659,-108.6393428445146
553,1662,-108.63936001145859
554,1665,-108.639365374182
555,1668,-108.6393647648446
556,1671,-108.63937978730144
557,1674,-108.6394170338705
558,1677,-108.63945601328729
559,1680,-108.63946984126153
560,1683,-108.63953024086034
561,1686,-108.63952998282302
562,1689,-108.63954793076205
563,1692,-108.63956290367354
564,1695,-108.63956003644405
565,1698,-108.6395612283661
566,1701,-108.63960023023839
567,1704,-108.63963150974007
568,1707,-108.6396393381839
569,1710,-108.63964488850415
570,1713,-108.63964672187801
571,1716,-108.63966982378798
572,1719,-108.63967645950656
573,1722,-108.63968469056643
574,1725,-108.63973270751075
575,1728,-108.63973813647122
576,1731,-108.63973842632609
577,1734,-108.63975769216289
578,1737,-108.63975897009644
579,1740,-108.63982711553129
580,1743,-108.63984889829842
581,1746,-108.63994722921979
582,1749,-108.64004587956553
583,1752,-108.64004895680644
584,1755,-108.64006797662981
585,1758,-108.64006819798891
586,1761,-108.64009628009718
587,1764,-108.64009733836109
588,1767,-108.64010183082046
589,1770,-108.64010623375663
590,1773,-108.64010985243648
591,1776,-108.64018817399551
592,1779,-108.64019579723133
593,1782,-108.64019766030844
594,1785,-108.64024653128449
595,1788,-108.6402486507022
596,1791,-108.64024864329306
597,1794,-108.64025964699118
598,1797,-108.64027639468283
599,1800,-108.64027910009877
600,1803,-108.64028430190903
601,1806,-108.64028603151262
602,1809,-108.64028555532448
603,1812,-108.64031416203211
604,1815,-108.64032658550478
605,1818,-108.64036371705058
606,1821,-108.64039828580512
607,1824,-108.64039985093181
608,1827,-108.64040151258712
609,1830,-108.6404303334359
610,1833,-108.64044799358773
611,1836,-108.64047106840101
612,1839,-108.64048279834066
613,1842,-108.6404805288725
614,1845,-108.6405072589355
615,1848,-108.64050705787672
616,1851,-108.6405118247239
617,1854,-108.64051113164875
618,1857,-108.64052300618071
619,1860,-108.64052478871302
620,1863,-108.64052428530806
621,1866,-108.64052813528856
622,1869,-108.64053208102334
623,1872,-108.64053286366104
624,1875,-108.6405344118653
625,1878,-108.64054131947985
626,1881,-108.64059146719727
627,1884,-108.64059406127734
628,1887,-108.64059346493984
629,1890,-108.64063155436956
630,1893,-108.64065583691799
631,1896,-108.64066340783576
632,1899,-108.64068187689972
633,1902,-108.64070748423747
634,1905,-108.64070835781841
635,1908,-108.64070803684223
636,1911,-108.64070807177555
637,1914,-108.64071240081034
638,1917,-108.64072832000342
639,1920,-108.6407311587005
640,1923,-108.6407953034529
641,1926,-108.64080838713835
642,1929,-108.64085677520859
643,1932,-108.64085703284437
644,1935,-108.64086687327759
645,1938,-108.64087297212626
646,1941,-108.64090191199884
647,1944,-108.6409343760101
648,1947,-108.64093493815473
649,1950,-108.64092937933351
650,1953,-108.64099242452278
651,1956,-108.64099348338378
652,1959,-108.64099163352624
653,1962,-108.64102395531812
654,1965,-108.64102582765196
655,1968,-108.64103938216593
656,1971,-108.6410618695031
657,1974,-108.64108610107793
658,1977,-108.64108673737097
659,1980,-108.64108906264208
660,1983,-108.6411441305672
661,1986,-108.641150098105
662,1989,-108.64115030169309
663,1992,-108.64115999798565
664,1995,-108.64119215911845
665,1998,-108.64120577826637
666,2001,-108.64122838732845
667,2004,-108.6412284106906
668,2007,-108.64123482164946
669,2010,-108.64126250435406
670,2013,-108.64126558991659
671,2016,-108.64127460294544
672,2019,-108.6412860981188
673,2022,-108.64128460069077
674,2025,-108.64129431160873
675,2028,-108.64130575995932
676,2031,-108.64131180556106
677,2034,-108.64133151943821
678,2037,-108.64133602980887
679,2040,-108.6413388368438
680,2043,-108.64134434355368
681,2046,-108.6413452545113
682,2049,-108.64134898897478
683,2052,-108.64139485617747
684,2055,-108.64139219681753
685,2058,-108.64139207031907
686,2061,-108.64139188096269
687,2064,-108.64139361492842
688,2067,-108.64140287240116
689,2070,-108.64142207019607
690,2073,-108.64142350796881
691,2076,-108.64146865623846
692,2079,-108.64147020247162
693,2082,-108.64150488312781
694,2085,-108.64150386558272
695,2088,-108.64153797460476
696,2091,-108.64154177071468
697,2094,-108.64156807809076
698,2097,-108.641567619762
699,2100,-108.64156985895613
700,2103,-108.64156537971219
701,2106,-108.64158630901626
702,2109,-108.64159949746568
703,2112,-108.64160184144062
704,2115,-108.6415989208984
705,2118,-108.64160161867265
706,2121,-108.6416066941991
707,2124,-108.64168097999983
708,2127,-108.641693610976
709,2130,-108.64170426780625
710,2133,-108.64172809720552
711,2136,-108.64173077085816
712,2139,-108.64174817105034
713,2142,-108.64175155822828
714,2145,-108.64175496852008
715,2148,-108.64178590774473
716,2151,-108.64178661671696
717,2154,-108.64179050053937
718,2157,-108.64179226079715
719,2160,-108.64179608998643
720,2163,-108.64179588985732
721,2166,-108.6418173005209
722,2169,-108.6418307005377
723,2172,-108.64182970336189
724,2175,-108.64183696632033
725,2178,-108.64187999620086
726,2181,-108.64188048964932
727,2184,-108.64187964062067
728,2187,-108.641889724502
729,2190,-108.64188977702766
730,2193,-108.64189139174546
731,2196,-108.64189150177046
732,2199,-108.64190002893378
733,2202,-108.64190810701032
734,2205,-108.64193583710448
735,2208,-108.64196451038984
736,2211,-108.64197054392906
737,2214,-108.64199787040394
738,2217,-108.64199591555945
739,2220,-108.64200097004431
740,2223,-108.64206224036133
741,2226,-108.64208103242697
742,2229,-108.6421154519888
743,2232,-108.642117982949
744,2235,-108.64213255191765
745,2238,-108.64213619136729
746,2241,-108.64214499437905
747,2244,-108.64215990792377
748,2247,-108.64215960955583
749,2250,-108.64217219063077
750,2253,-108.64220478905908
751,2256,-108.64220384762761
752,2259,-108.64220512233757
753,2262,-108.64220515270034
754,2265,-108.64220721600208
755,2268,-108.64220772000046
756,2271,-108.64221668368492
757,2274,-108.64221933319058
758,2277,-108.6422261684503
759,2280,-108.6422263953462
760,2283,-108.64223358853937
761,2286,-108.64224447217565
762,2289,-108.64228829179113
763,2292,-108.64228889382362
764,2295,-108.64228759844426
765,2298,-108.64229100567717
766,2301,-108.64228861179949
767,2304,-108.64234066818496
768,2307,-108.6423445647503
769,2310,-108.64234544302627
770,2313,-108.64236166508023
771,2316,-108.64239289576865
772,2319,-108.64239171030172
773,2322,-108.64241192227243
774,2325,-108.6424124419209
775,2328,-108.64241520556081
776,2331,-108.64246060511601
777,2334,-108.64247848578229
778,2337,-108.64247985325274
779,2340,-108.64248642651307
780,2343,-108.64248464344902
781,2346,-108.64256457287482
782,2349,-108.6425681103023
783,2352,-108.6425699874168
784,2355,-108.64259339957617
785,2358,-108.64259372442851
786,2361,-108.64261980376514
787,2364,-108.64262621140853
788,2367,-108.64263105103173
789,2370,-108.64263472739115
790,2373,-108.64264360658258
791,2376,-108.64267008646476
792,2379,-108.64268294869734
793,2382,-108.64269292852312
794,2385,-108.64269249492638
795,2388,-108.64270139809939
796,2391,-108.64271487798773
797,2394,-108.64272346808367
798,2397,-108.64274439977787
799,2400,-108.64276346329736
800,2403,-108.64276455163386
801,2406,-108.64279808887756
802,2409,-108.64279922021755
803,2412,-108.64280847689871
804,2415,-108.64281796918145
805,2418,-108.64282415935635
806,2421,-108.64282251240977
807,2424,-108.64282381419322
808,2427,-108.64282311741215
809,2430,-108.64283429398174
810,2433,-108.6428337827746
811,2436,-108.64283812698484
812,2439,-108.64284156817517
813,2442,-108.64285096393343
814,2445,-108.6428572402868
815,2448,-108.64285790557472
816,2451,-108.64289374809525
817,2454,-108.64290260313349
818,2457,-108.64293635139235
819,2460,-108.64294837115683
820,2463,-108.64294838245658
821,2466,-108.64295413291421
822,2469,-108.64296419862433
823,2472,-108.64299342166251
824,2475,-108.64299547552017
825,2478,-108.64299963912741
826,2481,-108.64300332612476
827,2484,-108.6430113533553
828,2487,-108.64301606557717
829,2490,-108.64301606375322
830,2493,-108.64301537425094
831,2496,-108.64301552191284
832,2499,-108.64301670947007
833,2502,-108.64301694394945
834,2505,-108.64302826571446
835,2508,-108.6430416879194
836,2511,-108.64304338756352
837,2514,-108.64307586303552
838,2517,-108.6430856002903
839,2520,-108.64310032473308
840,2523,-108.64310802662226
841,2526,-108.6431405691155
842,2529,-108.64314110583567
843,2532,-108.6431505915504
844,2535,-108.6431619251144
845,2538,-108.64317761510728
846,2541,-108.64318139587714
847,2544,-108.64318202305743
848,2547,-108.64318107834333
849,2550,-108.64318106151339
850,2553,-108.64318924112297
851,2556,-108.64319033480345
852,2559,-108.64319797968726
853,2562,-108.6432190763991
854,2565,-108.64323228763298
855,2568,-108.64327183805393
856,2571,-108.64327136340881
857,2574,-108.64327115682201
858,2577,-108.64327140860871
859,2580,-108.64327191270772
860,2583,-108.64329052006967
861,2586,-108.64333871614825
862,2589,-108.64336955470029
863,2592,-108.64337038690324
864,2595,-108.64338195730281
865,2598,-108.64337795147199
866,2601,-108.6433801768122
867,2604,-108.64341754135131
868,2607,-108.6434233306947
869,2610,-108.64343464568803
870,2613,-108.64343884949432
871,2616,-108.64344326303588
872,2619,-108.64344368952298
873,2622,-108.6434601542871
874,2625,-108.6434597856189
875,2628,-108.64346563193267
876,2631,-108.64346608541369
877,2634,-108.64346975818565
878,2637,-108.64348183572098
879,2640,-108.64348234771987
880,2643,-108.64348106179176
881,2646,-108.64348216293924
882,2649,-108.64349389264996
883,2652,-108.64349828401724
884,2655,-108.64350868683127
885,2658,-108.6435124690363
886,2661,-108.6435479995154
887,2664,-108.64356864147182
888,2667,-108.64357229676942
889,2670,-108.64358244816219
890,2673,-108.64358581728202
891,2676,-108.64359469117782
892,2679,-108.64360366763519
893,2682,-108.64360730432436
894,2685,-108.64361883695148
895,2688,-108.64362531299818
896,2691,-108.64366880829239
897,2694,-108.64366992950364
898,2697,-108.64367589183408
899,2700,-108.6436752616509
900,2703,-108.64367520052828
901,2706,-108.64368742822612
902,2709,-108.64369125911345
903,2712,-108.64369181742784
904,2715,-108.64370408196982
905,2718,-108.64370090177056
906,2721,-108.6437134817448
907,2724,-108.64371321502033
908,2727,-108.64371315950812
909,2730,-108.64370251920124
910,2733,-108.64371643421629
911,2736,-108.64372808906379
912,2739,-108.64373444465433
913,2742,-108.64373765281134
914,2745,-108.64373526921938
915,2748,-108.64374700868072
916,2751,-108.6437520230627
917,2754,-108.64377763945703
918,2757,-108.64378162987592
919,2760,-108.64378189041162
920,2763,-108.6437839769676
921,2766,-108.64380932917324
922,2769,-108.64381123377142
923,2772,-108.6438188648605
924,2775,-108.64381929223121
925,2778,-108.6438232941184
926,2781,-108.6438272415974
927,2784,-108.6438338235438
928,2787,-108.6438367644254
929,2790,-108.64383694653513
930,2793,-108.64383842635358
931,2796,-108.64384014654188
932,2799,-108.64384140196083
933,2802,-108.64388113556824
934,2805,-108.6438844062171
935,2808,-108.64393972173033
936,2811,-108.64396739163021
937,2814,-108.64397168190864
938,2817,-108.64400238504716
939,2820,-108.64400054071002
940,2823,-108.64400546153055
941,2826,-108.64400782055996
942,2829,-108.64400737703397
943,2832,-108.64401203822452
944,2835,-108.64401293855217
945,2838,-108.64401517421051
946,2841,-108.64403385861429
947,2844,-108.64406634605727
948,2847,-108.6440666474352
949,2850,-108.64406478803166
950,2853,-108.64406343448533
951,2856,-108.64406324797561
952,2859,-108.64406418080324
953,2862,-108.64406530577476
954,2865,-108.6440645163991
955,2868,-108.64406420909592
956,2871,-108.64407195314033
957,2874,-108.64408758986853
958,2877,-108.64408818778418
959,2880,-108.64409076269526
960,2883,-108.64409136389686
961,2886,-108.64410380727742
962,2889,-108.64411226940544
963,2892,-108.6441128198866
964,2895,-108.64412922826313
965,2898,-108.64414323805687
966,2901,-108.644144864708
967,2904,-108.6441811829783
968,2907,-108.644193527494
969,2910,-108.6442016732677
970,2913,-108.64420686071945
971,2916,-108.64420662597844
972,2919,-108.64420626568203
973,2922,-108.64420850227675
974,2925,-108.64422167755272
975,2928,-108.64424771805065
976,2931,-108.64427722099643
977,2934,-108.64428916867001
978,2937,-108.64433748611795
979,2940,-108.6443498229725
980,2943,-108.64435216368169
981,2946,-108.64435888923036
982,2949,-108.64436145212107
983,2952,-108.64436056077741
984,2955,-108.64436025219706
985,2958,-108.64439489325463
986,2961,-108.64440068112582
987,2964,-108.64440196650199
988,2967,-108.6444229442287
989,2970,-108.64443210707931
990,2973,-108.6444378345798
991,2976,-108.64444642876623
992,2979,-108.64444682972359
993,2982,-108.64448254951083
994,2985,-108.6444823957179
995,2988,-108.64448246987845
996,2991,-108.64448001642387
997,2994,-108.64448327348626
998,2997,-108.64447931881737
999,3000,-108.64447248627832
