R,iter,nfev,energy,error,method
1.100000,26,670,-108.595465815092,0.106095927236,COBYLA
1.100000,27,672,-108.595465815092,0.106095927236,COBYLA
1.100000,28,674,-108.595465815092,0.106095927236,COBYLA
1.100000,29,676,-108.595465815092,0.106095927236,COBYLA
1.100000,30,678,-108.595465815092,0.106095927236,COBYLA
1.100000,31,680,-108.595836348792,0.105725393536,COBYLA
1.100000,32,682,-108.595836348792,0.105725393536,COBYLA
1.100000,33,684,-108.595836348792,0.105725393536,COBYLA
1.100000,34,686,-108.595836348792,0.105725393536,COBYLA
1.100000,35,688,-108.595836348792,0.105725393536,COBYLA
1.100000,36,690,-108.595836348792,0.105725393536,COBYLA
1.100000,37,692,-108.595836348792,0.105725393536,COBYLA
1.100000,38,694,-108.595836348792,0.105725393536,COBYLA
1.100000,39,696,-108.598122264438,0.103439477890,COBYLA
1.100000,40,698,-108.598122264438,0.103439477890,COBYLA
1.100000,41,700,-108.598122264438,0.103439477890,COBYLA
1.100000,42,702,-108.598122264438,0.103439477890,COBYLA
1.100000,43,704,-108.598122264438,0.103439477890,COBYLA
1.100000,44,706,-108.598122264438,0.103439477890,COBYLA
1.100000,45,708,-108.598122264438,0.103439477890,COBYLA
1.100000,46,710,-108.598122264438,0.103439477890,COBYLA
1.100000,47,712,-108.598122264438,0.103439477890,COBYLA
1.100000,48,714,-108.598122264438,0.103439477890,COBYLA
1.100000,49,716,-108.598122264438,0.103439477890,COBYLA
1.100000,50,718,-108.598122264438,0.103439477890,COBYLA
1.100000,51,720,-108.598122264438,0.103439477890,COBYLA
1.100000,52,722,-108.598122264438,0.103439477890,COBYLA
1.100000,53,724,-108.598122264438,0.103439477890,COBYLA
1.100000,54,726,-108.598122264438,0.103439477890,COBYLA
1.100000,55,728,-108.598122264438,0.103439477890,COBYLA
1.100000,56,730,-108.598122264438,0.103439477890,COBYLA
1.100000,57,732,-108.598122264438,0.103439477890,COBYLA
1.100000,58,734,-108.598122264438,0.103439477890,COBYLA
1.100000,59,736,-108.598122264438,0.103439477890,COBYLA
1.100000,60,738,-108.598122264438,0.103439477890,COBYLA
1.100000,61,740,-108.598122264438,0.103439477890,COBYLA
1.100000,62,742,-108.598122264438,0.103439477890,COBYLA
1.100000,63,744,-108.598122264438,0.103439477890,COBYLA
1.100000,64,746,-108.598122264438,0.103439477890,COBYLA
1.100000,65,748,-108.598122264438,0.103439477890,COBYLA
1.100000,66,750,-108.598122264438,0.103439477890,COBYLA
1.100000,67,752,-108.598122264438,0.103439477890,COBYLA
1.100000,68,754,-108.598122264438,0.103439477890,COBYLA
1.100000,69,756,-108.598122264438,0.103439477890,COBYLA
1.100000,70,758,-108.598122264438,0.103439477890,COBYLA
1.100000,71,760,-108.598122264438,0.103439477890,COBYLA
1.100000,72,762,-108.598122264438,0.103439477890,COBYLA
1.100000,73,764,-108.598122264438,0.103439477890,COBYLA
1.100000,74,766,-108.598122264438,0.103439477890,COBYLA
1.100000,75,768,-108.598122264438,0.103439477890,COBYLA
1.100000,76,770,-108.598122264438,0.103439477890,COBYLA
1.100000,77,772,-108.598122264438,0.103439477890,COBYLA
1.100000,78,774,-108.598122264438,0.103439477890,COBYLA
1.100000,79,776,-108.598122264438,0.103439477890,COBYLA
1.100000,80,778,-108.598122264438,0.103439477890,COBYLA
1.100000,81,780,-108.598122264438,0.103439477890,COBYLA
1.100000,82,782,-108.598122264438,0.103439477890,COBYLA
1.100000,83,784,-108.599246058779,0.102315683550,COBYLA
1.100000,84,786,-108.599246058779,0.102315683550,COBYLA
1.100000,85,788,-108.599246058779,0.102315683550,COBYLA
1.100000,86,790,-108.599246058779,0.102315683550,COBYLA
1.100000,87,792,-108.599246058779,0.102315683550,COBYLA
