R,iter,nfev,energy,error,method
0.750000,84,388,-1.136265306989,0.027328253664,COBYLA
0.750000,85,390,-1.136265306989,0.027328253664,COBYLA
0.750000,86,392,-1.136265306989,0.027328253664,COBYLA
0.750000,87,394,-1.136265306989,0.027328253664,COBYLA
0.750000,88,396,-1.136265306989,0.027328253664,COBYLA
0.750000,89,398,-1.136265306989,0.027328253664,COBYLA
0.750000,90,400,-1.136265306989,0.027328253664,COBYLA
0.750000,91,402,-1.136265306989,0.027328253664,COBYLA
0.750000,92,404,-1.136265306989,0.027328253664,COBYLA
0.750000,93,406,-1.136265306989,0.027328253664,COBYLA
0.750000,94,408,-1.136265306989,0.027328253664,COBYLA
0.750000,95,410,-1.136265306989,0.027328253664,COBYLA
0.750000,96,412,-1.136265306989,0.027328253664,COBYLA
0.750000,97,414,-1.136265306989,0.027328253664,COBYLA
0.750000,98,416,-1.136265306989,0.027328253664,COBYLA
0.750000,99,418,-1.136265306989,0.027328253664,COBYLA
0.750000,100,420,-1.136265306989,0.027328253664,COBYLA
0.750000,101,422,-1.136265306989,0.027328253664,COBYLA
0.750000,102,424,-1.136265306989,0.027328253664,COBYLA
0.750000,103,426,-1.137775267146,0.025818293506,COBYLA
0.750000,104,428,-1.139156593823,0.024436966830,COBYLA
0.750000,105,430,-1.140315532125,0.023278028528,COBYLA
0.750000,106,432,-1.141173540422,0.022420020230,COBYLA
0.750000,107,434,-1.141173540422,0.022420020230,COBYLA
0.750000,108,436,-1.141173540422,0.022420020230,COBYLA
0.750000,109,438,-1.141932561510,0.021660999142,COBYLA
0.750000,110,440,-1.142330083421,0.021263477231,COBYLA
0.750000,111,442,-1.142330083421,0.021263477231,COBYLA
0.750000,112,444,-1.142330083421,0.021263477231,COBYLA
0.750000,113,446,-1.142330083421,0.021263477231,COBYLA
0.750000,114,448,-1.142330083421,0.021263477231,COBYLA
0.750000,115,450,-1.142330083421,0.021263477231,COBYLA
0.750000,116,452,-1.142330083421,0.021263477231,COBYLA
0.750000,117,454,-1.142330083421,0.021263477231,COBYLA
0.750000,118,456,-1.142330083421,0.021263477231,COBYLA
0.750000,119,458,-1.142330083421,0.021263477231,COBYLA
0.750000,120,460,-1.142330083421,0.021263477231,COBYLA
0.750000,121,462,-1.142330083421,0.021263477231,COBYLA
0.750000,122,464,-1.142330083421,0.021263477231,COBYLA
0.750000,123,466,-1.142330083421,0.021263477231,COBYLA
0.750000,124,468,-1.142330083421,0.021263477231,COBYLA
0.750000,125,470,-1.142330083421,0.021263477231,COBYLA
0.750000,126,472,-1.142330083421,0.021263477231,COBYLA
0.750000,127,474,-1.142330083421,0.021263477231,COBYLA
0.750000,128,476,-1.142330083421,0.021263477231,COBYLA
0.750000,129,478,-1.142330083421,0.021263477231,COBYLA
0.750000,130,480,-1.142330083421,0.021263477231,COBYLA
0.750000,131,482,-1.142330083421,0.021263477231,COBYLA
0.750000,132,484,-1.142330083421,0.021263477231,COBYLA
0.750000,133,486,-1.142330083421,0.021263477231,COBYLA
0.750000,134,488,-1.142330083421,0.021263477231,COBYLA
0.750000,135,490,-1.142330083421,0.021263477231,COBYLA
0.750000,136,492,-1.142330083421,0.021263477231,COBYLA
0.750000,137,494,-1.142330083421,0.021263477231,COBYLA
0.750000,138,496,-1.142330083421,0.021263477231,COBYLA
0.750000,139,498,-1.142330083421,0.021263477231,COBYLA
0.750000,140,500,-1.142330083421,0.021263477231,COBYLA
0.750000,141,502,-1.142330083421,0.021263477231,COBYLA
0.750000,142,504,-1.142330083421,0.021263477231,COBYLA
0.750000,143,506,-1.142330083421,0.021263477231,COBYLA
0.750000,144,508,-1.142330083421,0.021263477231,COBYLA
0.750000,145,510,-1.142330083421,0.021263477231,COBYLA
0.750000,146,512,-1.142330083421,0.021263477231,COBYLA
0.750000,147,514,-1.142330083421,0.021263477231,COBYLA
0.750000,148,516,-1.142374210387,0.021219350265,COBYLA
0.750000,149,518,-1.142374210387,0.021219350265,COBYLA
0.750000,150,520,-1.142374210387,0.021219350265,COBYLA
0.750000,151,522,-1.142374210387,0.021219350265,COBYLA
0.750000,152,524,-1.142374210387,0.021219350265,COBYLA
0.750000,153,526,-1.142444310702,0.021149249950,COBYLA
0.750000,154,528,-1.142444310702,0.021149249950,COBYLA
0.750000,155,530,-1.142444310702,0.021149249950,COBYLA
0.750000,156,532,-1.142444310702,0.021149249950,COBYLA
0.750000,157,534,-1.142444310702,0.021149249950,COBYLA
0.750000,158,536,-1.142444310702,0.021149249950,COBYLA
0.750000,159,538,-1.142444310702,0.021149249950,COBYLA
0.750000,160,540,-1.142444310702,0.021149249950,COBYLA
0.750000,161,542,-1.142444310702,0.021149249950,COBYLA
0.750000,162,544,-1.142444310702,0.021149249950,COBYLA
0.750000,163,546,-1.142444310702,0.021149249950,COBYLA
0.750000,164,548,-1.142444310702,0.021149249950,COBYLA
0.750000,165,550,-1.142444310702,0.021149249950,COBYLA
0.750000,166,552,-1.142444310702,0.021149249950,COBYLA
0.750000,167,554,-1.142444310702,0.021149249950,COBYLA
0.750000,168,556,-1.142444310702,0.021149249950,COBYLA
0.750000,169,558,-1.142444310702,0.021149249950,COBYLA
0.750000,170,560,-1.142444310702,0.021149249950,COBYLA
0.750000,171,562,-1.142486390490,0.021107170162,COBYLA
0.750000,172,564,-1.142486390490,0.021107170162,COBYLA
0.750000,173,566,-1.142486390490,0.021107170162,COBYLA
0.750000,174,568,-1.142486390490,0.021107170162,COBYLA
0.750000,175,570,-1.142486390490,0.021107170162,COBYLA
0.750000,176,572,-1.142486390490,0.021107170162,COBYLA
0.750000,177,574,-1.142486390490,0.021107170162,COBYLA
0.750000,178,576,-1.142486390490,0.021107170162,COBYLA
0.750000,179,578,-1.142486390490,0.021107170162,COBYLA
0.750000,180,580,-1.142486390490,0.021107170162,COBYLA
0.750000,181,582,-1.142539649619,0.021053911034,COBYLA
0.750000,182,584,-1.142539649619,0.021053911034,COBYLA
0.750000,183,586,-1.142539649619,0.021053911034,COBYLA
0.750000,184,588,-1.142539649619,0.021053911034,COBYLA
0.750000,185,590,-1.142551123628,0.021042437024,COBYLA
0.750000,186,592,-1.142603730060,0.020989830592,COBYLA
0.750000,187,594,-1.142603730060,0.020989830592,COBYLA
0.750000,188,596,-1.142603730060,0.020989830592,COBYLA
0.750000,189,598,-1.142603730060,0.020989830592,COBYLA
0.750000,190,600,-1.142603730060,0.020989830592,COBYLA
0.750000,191,602,-1.142603730060,0.020989830592,COBYLA
0.750000,192,604,-1.142603730060,0.020989830592,COBYLA
0.750000,193,606,-1.142649110912,0.020944449741,COBYLA
0.750000,194,608,-1.142681664342,0.020911896311,COBYLA
0.750000,195,610,-1.142681664342,0.020911896311,COBYLA
0.750000,196,612,-1.142681664342,0.020911896311,COBYLA
0.750000,197,614,-1.142681664342,0.020911896311,COBYLA
0.750000,198,616,-1.142713513709,0.020880046943,COBYLA
0.750000,199,618,-1.142713513709,0.020880046943,COBYLA
0.750000,200,620,-1.142713513709,0.020880046943,COBYLA
0.750000,201,622,-1.142713513709,0.020880046943,COBYLA
0.750000,202,624,-1.142735716226,0.020857844426,COBYLA
0.750000,203,626,-1.142735716226,0.020857844426,COBYLA
0.750000,204,628,-1.142735716226,0.020857844426,COBYLA
0.750000,205,630,-1.142735716226,0.020857844426,COBYLA
0.750000,206,632,-1.142735716226,0.020857844426,COBYLA
0.750000,207,634,-1.142735716226,0.020857844426,COBYLA
0.750000,208,636,-1.142735716226,0.020857844426,COBYLA
0.750000,209,638,-1.142735716226,0.020857844426,COBYLA
0.750000,210,640,-1.142735716226,0.020857844426,COBYLA
0.750000,211,642,-1.142735716226,0.020857844426,COBYLA
0.750000,212,644,-1.142735716226,0.020857844426,COBYLA
0.750000,213,646,-1.142735716226,0.020857844426,COBYLA
0.750000,214,648,-1.142735716226,0.020857844426,COBYLA
0.750000,215,650,-1.142735716226,0.020857844426,COBYLA
0.750000,216,652,-1.142735716226,0.020857844426,COBYLA
0.750000,217,654,-1.142735716226,0.020857844426,COBYLA
0.750000,218,656,-1.142735716226,0.020857844426,COBYLA
0.750000,219,658,-1.142735716226,0.020857844426,COBYLA
0.750000,220,660,-1.142735716226,0.020857844426,COBYLA
0.750000,221,662,-1.142735716226,0.020857844426,COBYLA
