R,iter,nfev,energy,error,method
0.750000,84,386,-1.163540224222,0.000053336430,COBYLA
0.750000,85,388,-1.163536168093,0.000057392559,COBYLA
0.750000,86,390,-1.163366086134,0.000227474519,COBYLA
0.750000,87,392,-1.163561227207,0.000032333446,COBYLA
0.750000,88,394,-1.163557340615,0.000036220038,COBYLA
0.750000,89,396,-1.163552583763,0.000040976889,COBYLA
0.750000,90,398,-1.163553272888,0.000040287765,COBYLA
0.750000,91,400,-1.163575746810,0.000017813843,COBYLA
0.750000,92,402,-1.163564746248,0.000028814404,COBYLA
0.750000,93,404,-1.163567704650,0.000025856002,COBYLA
0.750000,94,406,-1.163440700411,0.000152860241,COBYLA
0.750000,95,408,-1.163572766583,0.000020794069,COBYLA
0.750000,96,410,-1.163562465620,0.000031095032,COBYLA
0.750000,97,412,-1.163570295454,0.000023265198,COBYLA
0.750000,98,414,-1.163447980612,0.000145580041,COBYLA
0.750000,99,416,-1.163537314502,0.000056246151,COBYLA
0.750000,100,418,-1.163580786461,0.000012774192,COBYLA
0.750000,101,420,-1.163580786461,0.000012774192,COBYLA
0.750000,102,422,-1.163580786461,0.000012774192,COBYLA
0.750000,103,424,-1.163580786461,0.000012774192,COBYLA
0.750000,104,426,-1.163580733913,0.000012826740,COBYLA
0.750000,105,428,-1.163580805721,0.000012754931,COBYLA
0.750000,106,430,-1.163580794051,0.000012766601,COBYLA
0.750000,107,432,-1.163580766490,0.000012794163,COBYLA
0.750000,108,434,-1.163580681289,0.000012879364,COBYLA
0.750000,109,436,-1.163519430589,0.000074130063,COBYLA
0.750000,110,438,-1.163579594309,0.000013966343,COBYLA
0.750000,111,440,-1.163557149951,0.000036410701,COBYLA
0.750000,112,442,-1.163549634954,0.000043925698,COBYLA
0.750000,113,444,-1.163577442902,0.000016117750,COBYLA
0.750000,114,446,-1.163579561473,0.000013999180,COBYLA
0.750000,115,448,-1.163578481503,0.000015079150,COBYLA
0.750000,116,450,-1.163577534876,0.000016025776,COBYLA
0.750000,117,452,-1.163555192708,0.000038367944,COBYLA
0.750000,118,454,-1.163488462878,0.000105097774,COBYLA
0.750000,119,456,-1.163550565382,0.000042995270,COBYLA
0.750000,120,458,-1.163550163922,0.000043396730,COBYLA
0.750000,121,460,-1.163522102452,0.000071458200,COBYLA
0.750000,122,462,-1.163519267784,0.000074292869,COBYLA
0.750000,123,464,-1.163515624562,0.000077936091,COBYLA
0.750000,124,466,-1.163475472428,0.000118088225,COBYLA
0.750000,125,468,-1.163556925245,0.000036635408,COBYLA
0.750000,126,470,-1.163574644382,0.000018916270,COBYLA
0.750000,127,472,-1.163575279690,0.000018280963,COBYLA
0.750000,128,474,-1.163547630224,0.000045930429,COBYLA
0.750000,129,476,-1.163548742142,0.000044818511,COBYLA
0.750000,130,478,-1.163549253205,0.000044307447,COBYLA
0.750000,131,480,-1.163525559876,0.000068000776,COBYLA
0.750000,132,482,-1.163551356607,0.000042204046,COBYLA
0.750000,133,484,-1.163551678261,0.000041882391,COBYLA
0.750000,134,486,-1.163511498775,0.000082061877,COBYLA
0.750000,135,488,-1.163503978902,0.000089581750,COBYLA
0.750000,136,490,-1.163508075412,0.000085485240,COBYLA
0.750000,137,492,-1.163460885600,0.000132675052,COBYLA
0.750000,138,494,-1.163579615474,0.000013945179,COBYLA
0.750000,139,496,-1.163567566103,0.000025994549,COBYLA
0.750000,140,498,-1.163563797346,0.000029763306,COBYLA
0.750000,141,500,-1.163562232317,0.000031328335,COBYLA
0.750000,142,502,-1.163552258483,0.000041302170,COBYLA
0.750000,143,504,-1.163565569823,0.000027990830,COBYLA
0.750000,144,506,-1.163561961880,0.000031598773,COBYLA
0.750000,145,508,-1.163563508526,0.000030052126,COBYLA
0.750000,146,510,-1.163552592165,0.000040968487,COBYLA
0.750000,147,512,-1.163577003353,0.000016557299,COBYLA
0.750000,148,514,-1.163578924664,0.000014635988,COBYLA
0.750000,149,516,-1.163574592971,0.000018967682,COBYLA
0.750000,150,518,-1.163580505924,0.000013054729,COBYLA
0.750000,151,520,-1.163579432784,0.000014127868,COBYLA
0.750000,152,522,-1.163578471433,0.000015089219,COBYLA
0.750000,153,524,-1.163535694351,0.000057866301,COBYLA
0.750000,154,526,-1.163478869634,0.000114691018,COBYLA
0.750000,155,528,-1.163414142396,0.000179418257,COBYLA
0.750000,156,530,-1.163468924763,0.000124635890,COBYLA
0.750000,157,532,-1.163469239055,0.000124321597,COBYLA
0.750000,158,534,-1.163483042469,0.000110518183,COBYLA
0.750000,159,536,-1.163491343721,0.000102216932,COBYLA
0.750000,160,538,-1.163489152395,0.000104408258,COBYLA
0.750000,161,540,-1.163443220347,0.000150340306,COBYLA
0.750000,162,542,-1.163534864934,0.000058695719,COBYLA
0.750000,163,544,-1.163448900515,0.000144660138,COBYLA
0.750000,164,546,-1.163488825758,0.000104734894,COBYLA
0.750000,165,548,-1.163485692491,0.000107868161,COBYLA
0.750000,166,550,-1.163512050589,0.000081510063,COBYLA
0.750000,167,552,-1.163522456740,0.000071103913,COBYLA
0.750000,168,554,-1.163522874662,0.000070685990,COBYLA
0.750000,169,556,-1.163495558588,0.000098002065,COBYLA
0.750000,170,558,-1.163483405715,0.000110154937,COBYLA
0.750000,171,560,-1.163433053902,0.000160506751,COBYLA
0.750000,172,562,-1.163422359428,0.000171201224,COBYLA
0.750000,173,564,-1.163460474604,0.000133086049,COBYLA
0.750000,174,566,-1.163464597910,0.000128962742,COBYLA
0.750000,175,568,-1.163470446106,0.000123114547,COBYLA
0.750000,176,570,-1.163409629205,0.000183931448,COBYLA
0.750000,177,572,-1.163536271235,0.000057289418,COBYLA
0.750000,178,574,-1.163486136095,0.000107424558,COBYLA
0.750000,179,576,-1.163530324992,0.000063235660,COBYLA
0.750000,180,578,-1.163537975812,0.000055584841,COBYLA
0.750000,181,580,-1.163536292626,0.000057268026,COBYLA
0.750000,182,582,-1.163523625735,0.000069934918,COBYLA
0.750000,183,584,-1.163535463336,0.000058097317,COBYLA
0.750000,184,586,-1.163529456430,0.000064104222,COBYLA
0.750000,185,588,-1.163536328090,0.000057232563,COBYLA
0.750000,186,590,-1.163538116561,0.000055444092,COBYLA
