R,iter,nfev,energy,error,method
1.200000,264,441,-78.051811261418,0.000226615918,COBYLA
1.200000,265,443,-78.051811261418,0.000226615918,COBYLA
1.200000,266,444,-78.051813270948,0.000224606388,COBYLA
1.200000,267,446,-78.051813270948,0.000224606388,COBYLA
1.200000,268,448,-78.051815026239,0.000222851097,COBYLA
1.200000,269,450,-78.051815026239,0.000222851097,COBYLA
1.200000,270,452,-78.051816205741,0.000221671594,COBYLA
1.200000,271,454,-78.051818120915,0.000219756420,COBYLA
1.200000,272,456,-78.051818120915,0.000219756420,COBYLA
1.200000,273,458,-78.051818120915,0.000219756420,COBYLA
1.200000,274,460,-78.051818120915,0.000219756420,COBYLA
1.200000,275,462,-78.051821938698,0.000215938638,COBYLA
1.200000,276,464,-78.051821938698,0.000215938638,COBYLA
1.200000,277,466,-78.051821938698,0.000215938638,COBYLA
1.200000,278,468,-78.051821938698,0.000215938638,COBYLA
1.200000,279,470,-78.051821938698,0.000215938638,COBYLA
1.200000,280,472,-78.051821938698,0.000215938638,COBYLA
1.200000,281,474,-78.051821938698,0.000215938638,COBYLA
1.200000,282,476,-78.051821938698,0.000215938638,COBYLA
1.200000,283,478,-78.051821938698,0.000215938638,COBYLA
1.200000,284,480,-78.051822889055,0.000214988281,COBYLA
1.200000,285,482,-78.051822889055,0.000214988281,COBYLA
1.200000,286,483,-78.051822889055,0.000214988281,COBYLA
1.200000,287,485,-78.051823232297,0.000214645039,COBYLA
1.200000,288,487,-78.051824142455,0.000213734880,COBYLA
1.200000,289,488,-78.051825964125,0.000211913210,COBYLA
1.200000,290,490,-78.051826042126,0.000211835210,COBYLA
1.200000,291,491,-78.051826976678,0.000210900658,COBYLA
1.200000,292,493,-78.051826976678,0.000210900658,COBYLA
1.200000,293,494,-78.051827826154,0.000210051182,COBYLA
1.200000,294,495,-78.051830004798,0.000207872538,COBYLA
1.200000,295,496,-78.051831078412,0.000206798924,COBYLA
1.200000,296,497,-78.051832628015,0.000205249321,COBYLA
1.200000,297,498,-78.051834464571,0.000203412764,COBYLA
1.200000,298,500,-78.051834464571,0.000203412764,COBYLA
1.200000,299,501,-78.051834485015,0.000203392321,COBYLA
1.200000,300,502,-78.051834951779,0.000202925556,COBYLA
1.200000,301,504,-78.051834951779,0.000202925556,COBYLA
1.200000,302,505,-78.051836690104,0.000201187231,COBYLA
1.200000,303,506,-78.051837682299,0.000200195037,COBYLA
1.200000,304,507,-78.051839338738,0.000198538598,COBYLA
1.200000,305,508,-78.051839553835,0.000198323501,COBYLA
1.200000,306,509,-78.051839845365,0.000198031971,COBYLA
1.200000,307,510,-78.051840874292,0.000197003044,COBYLA
1.200000,308,511,-78.051841369406,0.000196507930,COBYLA
1.200000,309,512,-78.051841669994,0.000196207341,COBYLA
1.200000,310,513,-78.051843723312,0.000194154024,COBYLA
1.200000,311,514,-78.051844251982,0.000193625354,COBYLA
1.200000,312,515,-78.051845090182,0.000192787154,COBYLA
1.200000,313,516,-78.051845858048,0.000192019288,COBYLA
1.200000,314,517,-78.051846275084,0.000191602252,COBYLA
1.200000,315,518,-78.051846757125,0.000191120211,COBYLA
1.200000,316,519,-78.051847117458,0.000190759878,COBYLA
1.200000,317,521,-78.051847117458,0.000190759878,COBYLA
1.200000,318,522,-78.051847607441,0.000190269895,COBYLA
1.200000,319,524,-78.051847867748,0.000190009588,COBYLA
1.200000,320,525,-78.051848901040,0.000188976296,COBYLA
1.200000,321,526,-78.051848939656,0.000188937680,COBYLA
1.200000,322,528,-78.051848939656,0.000188937680,COBYLA
1.200000,323,529,-78.051849341812,0.000188535524,COBYLA
1.200000,324,530,-78.051849882689,0.000187994647,COBYLA
1.200000,325,531,-78.051850381486,0.000187495850,COBYLA
1.200000,326,532,-78.051851091277,0.000186786059,COBYLA
1.200000,327,533,-78.051851286868,0.000186590468,COBYLA
1.200000,328,534,-78.051851335756,0.000186541580,COBYLA
1.200000,329,535,-78.051852324000,0.000185553336,COBYLA
1.200000,330,536,-78.051853016680,0.000184860656,COBYLA
1.200000,331,537,-78.051853106731,0.000184770605,COBYLA
1.200000,332,538,-78.051853277065,0.000184600271,COBYLA
1.200000,333,539,-78.051853536202,0.000184341134,COBYLA
1.200000,334,540,-78.051853676906,0.000184200430,COBYLA
1.200000,335,542,-78.051853676905,0.000184200430,COBYLA
1.200000,336,543,-78.051854461958,0.000183415378,COBYLA
1.200000,337,544,-78.051855149778,0.000182727558,COBYLA
1.200000,338,545,-78.051855551480,0.000182325856,COBYLA
1.200000,339,546,-78.051855927042,0.000181950293,COBYLA
1.200000,340,547,-78.051856115494,0.000181761842,COBYLA
1.200000,341,548,-78.051856190519,0.000181686817,COBYLA
1.200000,342,550,-78.051856190519,0.000181686817,COBYLA
1.200000,343,551,-78.051857256501,0.000180620835,COBYLA
1.200000,344,553,-78.051857256501,0.000180620835,COBYLA
1.200000,345,554,-78.051858395146,0.000179482190,COBYLA
1.200000,346,555,-78.051859025716,0.000178851620,COBYLA
1.200000,347,556,-78.051859582045,0.000178295291,COBYLA
1.200000,348,558,-78.051859582045,0.000178295291,COBYLA
1.200000,349,559,-78.051860364055,0.000177513280,COBYLA
1.200000,350,561,-78.051860530452,0.000177346884,COBYLA
1.200000,351,562,-78.051860941837,0.000176935499,COBYLA
1.200000,352,563,-78.051861366978,0.000176510358,COBYLA
1.200000,353,565,-78.051861665409,0.000176211927,COBYLA
1.200000,354,566,-78.051861728124,0.000176149211,COBYLA
1.200000,355,567,-78.051862473701,0.000175403634,COBYLA
1.200000,356,568,-78.051863823015,0.000174054321,COBYLA
1.200000,357,569,-78.051864186740,0.000173690595,COBYLA
1.200000,358,570,-78.051864555101,0.000173322235,COBYLA
1.200000,359,572,-78.051864757694,0.000173119642,COBYLA
1.200000,360,573,-78.051864917854,0.000172959482,COBYLA
1.200000,361,574,-78.051865260504,0.000172616831,COBYLA
1.200000,362,575,-78.051865809901,0.000172067435,COBYLA
1.200000,363,577,-78.051865809901,0.000172067435,COBYLA
1.200000,364,578,-78.051866858537,0.000171018798,COBYLA
1.200000,365,580,-78.051866927701,0.000170949635,COBYLA
1.200000,366,581,-78.051867563800,0.000170313536,COBYLA
1.200000,367,582,-78.051868265069,0.000169612267,COBYLA
1.200000,368,583,-78.051868932821,0.000168944515,COBYLA
1.200000,369,584,-78.051869278787,0.000168598548,COBYLA
1.200000,370,586,-78.051869278787,0.000168598548,COBYLA
1.200000,371,587,-78.051870067018,0.000167810318,COBYLA
1.200000,372,589,-78.051870067018,0.000167810318,COBYLA
1.200000,373,590,-78.051870322407,0.000167554929,COBYLA
1.200000,374,591,-78.051871030509,0.000166846827,COBYLA
1.200000,375,593,-78.051871292990,0.000166584346,COBYLA
1.200000,376,594,-78.051871517710,0.000166359626,COBYLA
1.200000,377,595,-78.051871627775,0.000166249561,COBYLA
1.200000,378,596,-78.051871852338,0.000166024998,COBYLA
1.200000,379,597,-78.051871893305,0.000165984030,COBYLA
1.200000,380,598,-78.051872426393,0.000165450943,COBYLA
1.200000,381,600,-78.051872426393,0.000165450943,COBYLA
1.200000,382,602,-78.051872426393,0.000165450943,COBYLA
1.200000,383,603,-78.051872641199,0.000165236137,COBYLA
1.200000,384,604,-78.051872900626,0.000164976710,COBYLA
1.200000,385,606,-78.051872947684,0.000164929652,COBYLA
1.200000,386,608,-78.051872947684,0.000164929652,COBYLA
1.200000,387,609,-78.051873208687,0.000164668649,COBYLA
1.200000,388,610,-78.051873372455,0.000164504880,COBYLA
1.200000,389,611,-78.051873398106,0.000164479230,COBYLA
1.200000,390,612,-78.051873669042,0.000164208294,COBYLA
1.200000,391,614,-78.051873798497,0.000164078839,COBYLA
1.200000,392,615,-78.051873945497,0.000163931839,COBYLA
1.200000,393,617,-78.051873945497,0.000163931839,COBYLA
1.200000,394,618,-78.051874036240,0.000163841096,COBYLA
1.200000,395,620,-78.051874036240,0.000163841096,COBYLA
1.200000,396,621,-78.051874633106,0.000163244230,COBYLA
1.200000,397,623,-78.051874633106,0.000163244230,COBYLA
1.200000,398,624,-78.051874824482,0.000163052853,COBYLA
1.200000,399,625,-78.051874850385,0.000163026951,COBYLA
1.200000,400,626,-78.051874971281,0.000162906054,COBYLA
1.200000,401,628,-78.051874971281,0.000162906054,COBYLA
1.200000,402,630,-78.051874971281,0.000162906054,COBYLA
1.200000,403,631,-78.051875270549,0.000162606787,COBYLA
1.200000,404,632,-78.051875470001,0.000162407335,COBYLA
1.200000,405,634,-78.051875470001,0.000162407335,COBYLA
1.200000,406,635,-78.051875697052,0.000162180284,COBYLA
1.200000,407,637,-78.051875945972,0.000161931363,COBYLA
1.200000,408,638,-78.051876491780,0.000161385555,COBYLA
1.200000,409,640,-78.051876624016,0.000161253320,COBYLA
1.200000,410,641,-78.051876823498,0.000161053837,COBYLA
1.200000,411,642,-78.051877016434,0.000160860901,COBYLA
1.200000,412,643,-78.051877365549,0.000160511786,COBYLA
1.200000,413,644,-78.051877580533,0.000160296802,COBYLA
1.200000,414,646,-78.051877696901,0.000160180435,COBYLA
1.200000,415,647,-78.051877726190,0.000160151145,COBYLA
1.200000,416,648,-78.051878015121,0.000159862215,COBYLA
1.200000,417,650,-78.051878015121,0.000159862215,COBYLA
1.200000,418,651,-78.051878106723,0.000159770613,COBYLA
1.200000,419,653,-78.051878106723,0.000159770613,COBYLA
1.200000,420,655,-78.051878170599,0.000159706737,COBYLA
1.200000,421,657,-78.051878170599,0.000159706737,COBYLA
1.200000,422,659,-78.051878170599,0.000159706737,COBYLA
1.200000,423,660,-78.051878394507,0.000159482829,COBYLA
1.200000,424,661,-78.051878742985,0.000159134351,COBYLA
1.200000,425,663,-78.051878742985,0.000159134351,COBYLA
1.200000,426,664,-78.051878849388,0.000159027948,COBYLA
1.200000,427,666,-78.051878849388,0.000159027948,COBYLA
1.200000,428,667,-78.051878973890,0.000158903446,COBYLA
1.200000,429,669,-78.051879054614,0.000158822722,COBYLA
1.200000,430,671,-78.051879054614,0.000158822722,COBYLA
1.200000,431,672,-78.051879086451,0.000158790885,COBYLA
1.200000,432,674,-78.051879086451,0.000158790885,COBYLA
1.200000,433,676,-78.051879253387,0.000158623949,COBYLA
1.200000,434,678,-78.051879253387,0.000158623949,COBYLA
1.200000,435,679,-78.051879726268,0.000158151068,COBYLA
1.200000,436,680,-78.051879789893,0.000158087442,COBYLA
1.200000,437,682,-78.051879863504,0.000158013831,COBYLA
1.200000,438,684,-78.051879938607,0.000157938729,COBYLA
1.200000,439,686,-78.051879938607,0.000157938729,COBYLA
1.200000,440,688,-78.051879938607,0.000157938729,COBYLA
1.200000,441,689,-78.051880228802,0.000157648534,COBYLA
1.200000,442,691,-78.051880411503,0.000157465833,COBYLA
1.200000,443,692,-78.051880505274,0.000157372061,COBYLA
1.200000,444,694,-78.051880505274,0.000157372061,COBYLA
1.200000,445,696,-78.051880505274,0.000157372061,COBYLA
1.200000,446,697,-78.051880663034,0.000157214302,COBYLA
1.200000,447,699,-78.051880788621,0.000157088715,COBYLA
1.200000,448,701,-78.051880788621,0.000157088715,COBYLA
1.200000,449,702,-78.051880951608,0.000156925728,COBYLA
1.200000,450,704,-78.051880951608,0.000156925728,COBYLA
1.200000,451,706,-78.051880991885,0.000156885451,COBYLA
1.200000,452,707,-78.051881043522,0.000156833813,COBYLA
1.200000,453,708,-78.051881180682,0.000156696654,COBYLA
1.200000,454,710,-78.051881316459,0.000156560876,COBYLA
1.200000,455,712,-78.051881316459,0.000156560876,COBYLA
1.200000,456,714,-78.051881495278,0.000156382058,COBYLA
1.200000,457,716,-78.051881495278,0.000156382058,COBYLA
1.200000,458,718,-78.051881541951,0.000156335385,COBYLA
1.200000,459,720,-78.051881541951,0.000156335385,COBYLA
1.200000,460,722,-78.051881541951,0.000156335385,COBYLA
