iter,nfev,E
 227,  314,-1.137117067344
 228,  315,-1.137117067344
 229,  316,-1.137117067344
 230,  317,-1.137117067344
 231,  318,-1.137117067344
 232,  320,-1.137117067344
 233,  321,-1.137117067344
 234,  322,-1.137117067344
 235,  323,-1.137117067344
 236,  324,-1.137117067344
 237,  325,-1.137117067344
 238,  326,-1.137117067344
 239,  327,-1.137117067345
 240,  328,-1.137117067345
 241,  329,-1.137117067345
 242,  330,-1.137117067345
 243,  331,-1.137117067345
 244,  333,-1.137117067345
 245,  335,-1.137117067345
 246,  336,-1.137117067345
 247,  338,-1.137117067345
 248,  339,-1.137117067345
 249,  340,-1.137117067345
 250,  341,-1.137117067345
 251,  342,-1.137117067345
 252,  343,-1.137117067345
 253,  344,-1.137117067345
 254,  346,-1.137117067345
 255,  347,-1.137117067345
 256,  348,-1.137117067345
 257,  349,-1.137117067345
 258,  350,-1.137117067345
 259,  351,-1.137117067345
 260,  352,-1.137117067345
 261,  353,-1.137117067345
 262,  354,-1.137117067345
 263,  355,-1.137117067345
 264,  356,-1.137117067345
 265,  357,-1.137117067345
 266,  358,-1.137117067345
 267,  360,-1.137117067345
 268,  361,-1.137117067345
 269,  362,-1.137117067346
 270,  363,-1.137117067346
 271,  364,-1.137117067346
 272,  366,-1.137117067346
 273,  368,-1.137117067346
 274,  370,-1.137117067346
 275,  372,-1.137117067346
 276,  373,-1.137117067346
 277,  375,-1.137117067346
 278,  376,-1.137117067346
 279,  377,-1.137117067346
 280,  378,-1.137117067346
 281,  379,-1.137117067346
 282,  381,-1.137117067346
 283,  382,-1.137117067346
 284,  384,-1.137117067346
 285,  385,-1.137117067346
 286,  387,-1.137117067346
 287,  389,-1.137117067346
 288,  391,-1.137117067346
 289,  393,-1.137117067346
 290,  394,-1.137117067346
 291,  396,-1.137117067346
 292,  398,-1.137117067346
 293,  400,-1.137117067346
 294,  402,-1.137117067346
 295,  404,-1.137117067346
 296,  406,-1.137117067346
 297,  407,-1.137117067346
 298,  409,-1.137117067346
 299,  411,-1.137117067346
 300,  413,-1.137117067346
 301,  414,-1.137117067346
 302,  416,-1.137117067346
 303,  418,-1.137117067346
 304,  420,-1.137117067346
 305,  422,-1.137117067346
 306,  423,-1.137117067346
 307,  425,-1.137117067346
 308,  427,-1.137117067346
 309,  429,-1.137117067346
 310,  431,-1.137117067346
 311,  433,-1.137117067346
 312,  435,-1.137117067346
 313,  436,-1.137117067346
 314,  438,-1.137117067346
 315,  440,-1.137117067346
 316,  442,-1.137117067346
 317,  444,-1.137117067346
 318,  446,-1.137117067346
 319,  448,-1.137117067346
 320,  450,-1.137117067346
 321,  452,-1.137117067346
 322,  454,-1.137117067346
 323,  455,-1.137117067346
 324,  457,-1.137117067346
 325,  459,-1.137117067346
 326,  461,-1.137117067346
 327,  463,-1.137117067346
 328,  465,-1.137117067346
 329,  467,-1.137117067346
 330,  469,-1.137117067346
 331,  471,-1.137117067346
 332,  473,-1.137117067346
 333,  474,-1.137117067346
 334,  476,-1.137117067346
 335,  478,-1.137117067346
 336,  480,-1.137117067346
 337,  482,-1.137117067346
 338,  484,-1.137117067346
 339,  486,-1.137117067346
 340,  488,-1.137117067346
 341,  490,-1.137117067346
 342,  492,-1.137117067346
 343,  493,-1.137117067346
 344,  495,-1.137117067346
 345,  497,-1.137117067346
 346,  499,-1.137117067346
 347,  501,-1.137117067346
 348,  503,-1.137117067346
 349,  505,-1.137117067346
 350,  507,-1.137117067346
 351,  509,-1.137117067346
 352,  510,-1.137117067346
 353,  512,-1.137117067346
 354,  514,-1.137117067346
 355,  516,-1.137117067346
 356,  518,-1.137117067346
 357,  520,-1.137117067346
 358,  522,-1.137117067346
 359,  524,-1.137117067346
 360,  525,-1.137117067346
 361,  526,-1.137117067346
 362,  528,-1.137117067346
 363,  529,-1.137117067346
 364,  531,-1.137117067346
 365,  533,-1.137117067346
 366,  535,-1.137117067346
 367,  537,-1.137117067346
 368,  539,-1.137117067346
 369,  541,-1.137117067346
 370,  543,-1.137117067346
 371,  545,-1.137117067346
